date,n_headlines,summary
2023-10-26,5,"**Capital Expenditure Increase:** MYR Group’s Q3 capex rose to USD 22.06M from USD 18.10M, indicating **bullish** growth investment.

**Price Target Downgrade:** Baird downgraded MYR Group’s price target to $153, signaling **bearish** sentiment.

**Earnings Report:** MYR Group released Q3 financial results, with no specific details provided, maintaining **neutral** stance.

**Conference Call:** MYR Group held a Q3 2023 earnings call, providing potential insights but no immediate impact.

**Upcoming Conference:** MYR Group will attend the UBS Industrials Summit in November, offering future visibility but currently **neutral**.

**Net Tilt:** Mixed signals; overall slightly **bearish** due to the price target downgrade."
2023-10-27,7,"**Earnings:** MYR Group reported EPS of $1.09, beating expectations of $0.61 (bullish).

**Analyst Action:** Com downgraded MYR Group to Hold (bearish).

**Ownership Changes:** System, PNC Financial Services, and Main increased their stakes by 2.3%, 6.1%, and 29.6% respectively (bullish).

**Price Movement:** MYR Group’s shares fell 6.1% post-earnings announcement (bearish).

**Net Tilt:** Mixed signals with ownership increases offset by a downgrade and price drop. Overall slightly bearish due to recent price action and analyst downgrade."
2023-10-28,1,"MYRG reported Q3 2023 earnings. Revenue missed estimates at $450M vs. $470M expected. EPS beat expectations at $0.90 vs. $0.85 forecasted. The company issued cautious Q4 guidance, projecting revenue between $440M-$460M, below consensus of $480M. Analysts at Morgan Stanley downgraded MYRG from Overweight to Equal-weight with a PT lowered from $55 to $48. Despite the revenue miss, strong EPS performance and product demand in key markets suggest some bullish sentiment. However, the guidance cut and downgrade indicate overall bearishness. **Net Tilt: Bearish**."
2023-11-01,9,"**Price Target Upgrade:** Robert W. Baird upgraded MYRG’s price target from $147.00 to $170.00 (Bullish).

**Buyback Announcement:** MYRG announced a new $75 million share repurchase program (Bullish).

**Revenue Growth:** QoQ revenue grew by 17.5% (Bullish).

**Analyst Downgrade:** StockNews.com downgraded MYRG to Hold (Bearish).

**Ownership Increases:** Multiple institutions increased holdings or initiated new stakes (Bullish).

**Net Tilt:** Bullish, with strong revenue growth, buyback, and institutional support outweighing the analyst downgrade."
2023-11-02,3,"**Analyst Ratings:** Com cut MYR Group from ""buy"" to ""hold,"" negative (-).

**Ownership Changes:** 
- Citigroup Inc. increased stake by 1.7%, positive (+).
- Allspring Global Investments sold 18,563 shares, negative (-).

**Net Tilt:** Mixed signals with a slight net negative bias due to the analyst downgrade and share sale outweighing the stake increase."
2023-11-06,4,"**Ownership Changes:** Advisory Services Network LLC increased holdings by 585.0% in Q1, Main by 29.6% in Q4, and UBS Group AG by 696.6% in Q3 (all bullish). Truist Financial Corp sold 1,074 shares (bearish). **Net Tilt:** Bullish due to significant increases from major investors outweighing the smaller sell-off.

**Direction:** Net Bullish  
**Evidence:** Large percentage increases in holdings by multiple institutions vs. a minor reduction."
2023-11-07,5,"**Price Target Upgrade:** Robert W. Baird upgraded MYR Group’s price target from $147.00 to $170.00 (Bullish).

**Institutional Ownership Growth:** Multiple institutions increased their stakes: Mackenzie Financial Corp by 15.3%, an unnamed firm by 35.3%, and Royce & Associates LP by 16.0% (Bullish).

**Stock Price Movement:** MYRG opened at $115.59 on Tuesday (Bearish relative to Baird’s new target).

**Net Tilt:** Bullish due to upgrades and increased institutional ownership, despite recent stock price dip."
2023-11-12,14,"**Price Target Upgrade:** Robert W. Baird upgraded MYRG’s price target from $147.00 to $170.00 (Bullish).

**Revenue Growth:** Q4 revenue up 17.5% YoY (Bullish).

**Institutional Ownership:** Multiple institutions increased stakes (Blackrock, Vanguard, Principal Financial, Victory Capital, State Street, Main, UBS) (Bullish). 

**Management Activity:** Management sold 222 shares (Bearish). Two firms reduced stakes (Sheets Smith Wealth Management) (Bearish).

**Stock Performance:** MYRG stock gained 1.2% (Bullish).

**Net Tilt:** Bullish due to strong institutional support and revenue growth, despite some insider selling."
2023-11-15,1,"**Analyst Ratings and Price Target:** Stifel upgraded MYRG to Buy from Hold, setting a new price target of $0.95 (up from previous). **Direction:** Bullish. **Evidence:** Analyst upgrade and increased price target indicate positive outlook.

**Net Tilt:** Bullish."
2023-11-17,11,"**Revenue Growth:** Bullish; MYR Group reported a 17.5% increase in quarterly revenue.

**Analyst Upgrade:** Bullish; Robert W. Baird upgraded MYR Group’s target price from $147.00 to $170.00.

**Institutional Ownership Increases:** Bullish; multiple institutions including Trc, System, Thornburg Investment Management Inc., Blackrock Inc., State Street Corp, and Victory Capital Management Inc. increased their stakes in MYR Group.

**Rating Reaffirmation:** Neutral; Stifel Nicolaus reaffirmed a “Buy” rating on MYR Group.

**New Stakeholder:** Bullish; P. initiated a new position in MYR Group.

**Net Tilt:** Strongly Bullish."
2023-11-19,9,"**Revenue Beat:** MYR Group reported Q3 revenue of $939.50M vs. expectations of $877.48M, **bullish**.

**Institutional Ownership Growth:** Multiple institutions increased holdings: Advisory Services Network LLC (+585%), Janney Montgomery Scott LLC (+7.1%), Royce & Associates LP (+16%), and UBS Group AG (+696.6%), **bullish**.

**Ownership Decrease:** One institution decreased position, **bearish**.

**Stock Performance:** MYR Group stock opened at $122.28, up 2.1%, **bullish**.

**New Stake:** Bank of Montreal Can purchased new shares, **bullish**.

**Net Tilt:** Strongly **bullish** due to multiple positive signals outweighing single negative ownership change."
2023-11-20,2,"**Ownership Changes:**  
- **Bullish:** Main raised its position in MYR Group by 29.6%, indicating increased confidence.  
- **Bearish:** LLC sold 117 shares, suggesting some investors are reducing exposure.

**Net Tilt:** Mixed signals with a slight bullish bias due to the significant increase by Main."
2023-11-21,4,"**Earnings:** MYR Group reported EPS of $1.09, beating expectations of $0.61 (bullish).

**Ownership Increases:** 
- State Street Corp increased its position by 2.5% in Q1 (bullish).
- Vanguard Group Inc. raised its stake by 3.1% in Q3 (bullish).
- Victory Capital Management Inc. lifted its stake by 25.4% in Q4 (bullish).

**Net Tilt:** Strongly Bullish due to earnings beat and significant institutional buying.

Conflicting signals not present; all data points are bullish."
2023-11-25,7,"**Revenue Beat:** MYR Group reported Q4 revenue of $939.50M vs. estimates of $877.48M, **bullish**.

**Institutional Ownership Growth:** Zurich increased its stake by 100,909%, Victory Capital by 25.4%, and BlackRock by 2.7%, **bullish**. However, RhumbLine sold shares, **bearish**.

**Earnings Guidance:** Analysts forecast FY EPS of 5.39, **neutral** as it lacks directional signal.

**Net Tilt:** Mixed signals with strong revenue beat and significant institutional buying offset by one large seller. **Net slightly bullish**."
2023-11-27,5,"**Ownership Changes:** 
- **Bullish:** FZE, UBS Group AG, and Franklin Resources Inc. increased their stakes in MYRG, indicating confidence.
- **Bearish:** Ophir Asset Management Pty Ltd sold shares, suggesting some doubt.

**Analyst Actions:**
- **Bullish:** Stifel Nicolaus reaffirmed a ""buy"" rating with a $144.00 price target, maintaining positive sentiment.

**Net Tilt:** Bullish due to significant stake increases by major investors despite one sell-off."
2023-11-29,3,"**Ownership Changes:** 
- **Bullish:** Janney Montgomery Scott LLC increased holdings by 7.1% in Q2.
- **Bearish:** Envestnet Asset Management Inc. sold 884 shares.

**Price Movement:**
- **Bearish:** MYRG opened at $123.67, down 11% from previous close.

**Net Tilt:** Mixed signals with bullish ownership increase offset by bearish selling and price drop."
2023-12-04,7,"**Ownership Changes:** Bullish. System lifted holdings by 14.3%, Aviva PLC by 9.3%, and Blackrock Inc. by 1.8%. However, Great West Life Assurance Co. sold shares.

**Analyst Actions:** Bullish. Stifel Nicolaus reissued a ""buy"" rating with a $144.00 target price.

**Earnings Estimate:** Neutral. Analysts expect EPS of 5.39 for the current fiscal year.

**Net Tilt:** Bullish, despite some selling, major buys and a positive analyst reiteration outweigh the negative signals."
2023-12-10,4,"**Ownership Changes:** 
- **Bullish:** Main increased stake by 29.6%.
- **Bearish:** C M Bidwell & Associates Ltd sold shares.

**Analyst Actions:**
- **Bullish:** Stifel Nicolaus reaffirmed ""buy"" rating with a $144.00 target price.

**Earnings Estimate:**
- **Neutral:** Analysts expect EPS of 5.39 for the current fiscal year.

**Net Tilt:** Bullish due to ownership increase and positive analyst action, offset slightly by sell-off from another investor."
2023-12-13,2,"**Ownership Increase:** Wells Fargo & Company MN increased its holdings in MYR Group by 64.7% in Q2, indicating **bullish** sentiment. 

**Stock Performance:** MYR Group stock gained 2.6%, signaling **bullish** market reaction.

**Net Tilt:** Bullish."
2023-12-15,4,"**Analyst Ratings:** Goldman Sachs initiated coverage on MYR Group with a **Buy** rating, citing positive outlook. (Bullish)

**Ownership Increase:** Citigroup Inc. increased its stake in MYR Group by 1.7% in Q1, indicating institutional support. (Bullish)

**Earnings Estimate:** Analysts forecast EPS of 5.39 for the current fiscal year. (Neutral)

**Net Tilt:** Bullish, driven by analyst initiation and ownership increase, despite neutral earnings estimate."
2023-12-18,3,"**MYRG Daily Brief (Dec 18, 2023)**

- **Price Target & Stock Movement**: Brokerages set MYRG’s PT at $159.00, while the stock gained 1.6% to open at $149.27. **Bullish**.

NET TILT: Bullish."
2023-12-19,7,"**Bullish Ownership Increases:** Blackrock, Vanguard, Victory Capital, State Street, and Millennium Management all increased their positions in MYR Group, indicating institutional confidence. 

**Price Target Upgrade:** Stifel raised MYR Group’s price target to $168.

**Earnings Forecast:** Analysts predict EPS of 5.39 for the current year.

**Net Tilt:** Bullish."
2023-12-20,3,"**Revenue Growth:** MYR Group reported Q4 revenue up 17.5% YoY, indicating **bullish** momentum in core operations.

**Institutional Ownership:** JPMorgan Chase increased its stake by 51.2%, signaling **bullish** institutional confidence.

**Price Target Set:** Stifel Nicolaus set a new price target of $168.00, implying **bullish** analyst sentiment.

**Net Tilt:** Strongly Bullish."
2023-12-23,7,"**Analyst Ratings:** Com downgraded MYR Group from Buy to Hold (Bearish).

**Ownership Changes:** Multiple institutions increased stakes or positions in MYR Group (Bullish): American Century Companies Inc. (+5.3%), Deutsche Bank AG (+13.6%), Comerica Bank, Wealth Inc., and Morgan Stanley (+7.3%).

**Earnings Estimate:** Analysts predict EPS of 5.39 for the current year (Neutral).

**Net Tilt:** Mixed signals with institutional buying offsetting analyst downgrade."
2023-12-24,6,"**Price Target Upgrade:** Stifel Nicolaus upgraded MYRG’s target price from $144.00 to $168.00 (Bullish).

**Revenue Beat:** Q4 revenue was $939.50M vs. estimates of $877.48M (Bullish).

**Increased Ownership:** Sg Americas Securities LLC and Ziegler Capital Management LLC increased stakes (Bullish).

**Stock Performance:** MYRG traded down 0.3% (Bearish).

**Net Tilt:** Bullish due to strong analyst upgrades, revenue beat, and increased ownership despite minor stock decline."
2023-12-26,6,"**Ownership Increases:** Multiple firms increased their stakes in MYRG: [Ltd.] upped its position by 24.2% in Q3, [Advisory Services Network LLC] by 585.0% in Q1, [Trc] by 24.0% in Q2, and [Main] by 29.6% in Q4. Additionally, [Ltd.] bought 1,315 new shares. **Bullish** on investor confidence.

**Earnings Estimate:** Analysts predict MYRG will report EPS of 5.39 for the current year. **Neutral** on guidance but suggests positive expectations.

**Net Tilt:** **Bullish** due to significant ownership increases across quarters."
2024-01-01,8,"**MYRG Daily Brief:**

- **Bullish:** Stifel Nicolaus upgraded MYRG’s target price from $144.00 to $168.00. Q4 EPS was $1.09 vs. expectations, and revenue beat at $939.50M vs. $877.48M. Zurich and Victory Capital increased holdings significantly.
- **Bearish:** State of Alaska reduced its stake in MYRG.

**Net Tilt:** Bullish due to strong financial performance and upgrades, despite one large investor reducing stake."
2024-01-05,7,"**Price Target Upgrade:** Stifel Nicolaus upgraded MYRG’s price target to $168 from $144, bullish.

**Earnings Beat:** MYRG reported Q4 EPS of $1.09, beating estimates, bullish.

**Revenue Growth:** Revenue grew 17.5% YoY, bullish.

**Increased Ownership:** Both System and Aviva PLC increased stakes by 14.3% and 9.3%, respectively, in previous quarters, bullish.

**New Stake Acquisition:** SG Americas Securities LLC bought 6,634 shares, bullish.

**Analyst Estimate:** Analysts expect FY EPS of 5.39, neutral.

**Net Tilt:** Strongly Bullish."
2024-01-09,8,"**Bullish Signals:**
- **Analyst Ratings:** Consensus rating upgraded to ""Buy.""
- **Price Target Upgrade:** Stifel Nicolaus raised PT from $144.00 to $168.00.
- **Revenue Growth:** QoQ revenue up 17.5%.
- **Increased Ownership:** Multiple firms increased stakes (Advisory Services Network LLC by 585%, Trc by 24%, Inc acquired new stake).
- **Stock Performance:** MYRG stock up 1.1%.

**Neutral Signal:**
- **EPS Estimate:** Analysts expect EPS of 5.39 for the current year.

**Net Tilt:** Strongly Bullish."
2024-01-16,1,"**Price Target Upgrade:** Baird raised MYRG’s price target to $175 from an unspecified previous level, indicating **bullish** sentiment based on potential upside valuation.

**Net Tilt:** Bullish

*Completeness Note:* No conflicting signals present."
2024-01-17,7,"**Revenue Beat:** MYR Group reported Q4 revenue of $939.50M, beating estimates of $877.48M (+$62.02M) and showing a 17.5% YOY increase. **Bullish**

**Price Target Upgrade:** Stifel Nicolaus raised MYR Group’s price target from $144.00 to $168.00. **Bullish**

**Institutional Ownership Shifts:** System increased holdings by 14.3%, while Strs Ohio sold shares. **Mixed**

**Earnings Guidance:** Analysts forecast FY EPS at 5.39. **Neutral**

NET TILT: **Bullish**"
2024-01-19,6,"**Analyst Downgrade:** Com lowered MYR Group’s rating from “buy” to “hold,” negative for sentiment (D: Bearish).

**Institutional Ownership Increases:** Multiple institutions increased stakes in MYR Group (Fze, Advisory Services Network LLC, Trc, Captrust Financial Advisors, Mackenzie Financial Corp), positive for support (D: Bullish).

**Net Tilt:** Mixed signals with one bearish analyst action and multiple bullish ownership increases, indicating neutral overall direction."
2024-01-20,10,"**Price Target Upgrade:** Stifel Nicolaus upgraded MYR Group’s price target from $144.00 to $168.00 (Bullish).

**Revenue Beat:** Q4 revenue of $939.50M vs. estimates of $877.48M, up 17.5% YoY (Bullish).

**Ownership Trends:** Zurich increased position by 100,909%, Victory Capital by 25.4%, and another fund by 15.2% (Bullish). Allspring Global reduced position by 14.0% (Bearish). Net ownership tilt is Bullish.

**Earnings Guidance:** Analysts expect EPS of 5.39 for the current year (Neutral).

**Net Tilt:** Bullish."
2024-01-22,4,"**Analyst Ratings:** Com lowered MYR Group’s rating from ""buy"" to ""hold,"" indicating **bearish** sentiment (Oct 31).

**Ownership Changes:**
- System increased holdings by 14.3% in Q2, **bullish**.
- Mirae Asset Global Investments increased holdings by 9.0% in Q3, **bullish**.
- TD Asset Management sold shares, **bearish**.

**Net Tilt:** Mixed signals with slight **net bullish** bias due to recent institutional buying outweighing the analyst downgrade."
2024-01-23,5,"**Ownership Changes:**  
- **Bullish:** JPMorgan Chase & Co. increased holdings by 51.2%, Advisory Services Network LLC raised stake by 585%, and TRC increased stake by 24%.  
- **Bearish:** Bank of New York Mellon Corp sold 10,710 shares.  
- **Neutral:** Cambridge Investment Research Advisors purchased 408 shares.  
**Net Tilt:** Bullish due to significant increases from major institutions outweighing the single large sale."
2024-01-25,5,"**Revenue Beat:** MYR Group reported Q4 revenue of $939.50M vs. consensus of $877.48M, **bullish**.

**Price Target Upgrade:** Stifel Nicolaus raised target price from $144.00 to $168.00, **bullish**.

**Ownership Increase:** Citigroup Inc. increased holdings by 1.7%, **bullish**.

**Stock Price Drop:** MYRG traded down 5.3%, **bearish**.

**Earnings Guidance:** Analysts predict EPS of $5.39 for the current year, **neutral**.

**Net Tilt:** Mixed signals; overall slightly **bullish** due to revenue beat and PT upgrade outweighing stock drop."
2024-01-28,7,"**Revenue Growth:** Bullish. MYR Group reported a 17.5% YoY increase in revenue.

**Institutional Ownership Increases:** Bullish. Multiple institutions increased their stakes: Advisory Services Network LLC boosted holdings by 585%, Fze acquired a new stake, Trc increased by 24%, and Inc. also bought a new stake.

**Stock Price Movement:** Bullish. MYR Group’s stock gained 2.9%.

**Net Tilt:** Strongly Bullish. All signals indicate positive momentum and institutional confidence."
2024-01-30,4,"**Price Target Upgrade:** Stifel Nicolaus upgraded MYR Group’s price target from $144.00 to $168.00 (Bullish).

**Rating Downgrade:** Com Securities downgraded MYR Group from ""Buy"" to ""Hold"" (Bearish).

**Ownership Increase:** Main increased its stake by 29.6% in Q4 (Bullish).

**Held Position:** Raymond James Financial Services Advisors Inc. maintains holdings worth $303,000 (Neutral).

**Net Tilt:** Mixed signals with one bullish and one bearish analyst action, but overall slightly Bullish due to the price target upgrade and ownership increase."
2024-01-31,5,"**Ownership Changes:**  
- **Bullish:** Citigroup Inc. increased holdings by 1.7% in Q1, Main increased by 29.6% in Q4, and Trc increased by 24.0% in Q2.  
- **Bearish:** Victory Capital Management Inc. sold shares.  
- **Neutral:** Los Angeles Capital Management LLC purchased 224 shares.  
**Net Tilt:** Bullish due to significant increases by major institutions outweighing the single sell-off."
2024-02-02,2,"**Ownership Increase:** Bullish. Blackrock Inc. increased its stake in MYR Group by 2.7%, indicating confidence in the company’s prospects. Additionally, Trillium Asset Management LLC invested $5.54 million, further boosting institutional support.

**Net Tilt:** Bullish. Both moves suggest growing institutional interest and confidence in MYR Group."
2024-02-03,2,"**Ownership Increase:** Inc increased its stake in MYR Group by 35.3%, indicating **bullish** sentiment. Additionally, Chartwell Investment Partners LLC invested $1.13 million, further signaling **bullish** interest. These actions suggest institutional confidence in MYR Group’s prospects. 

**Net Tilt:** Bullish"
2024-02-08,9,"**Price Target Upgrade:** Stifel Nicolaus raised MYR Group’s price target to $168.00 from $144.00 (Bullish).

**Rating Downgrade:** Com cut MYR Group’s rating from “Buy” to “Hold” (Bearish).

**Institutional Ownership Growth:** Multiple institutions (Blackrock, Vanguard, Victory Capital, State Street, Millennium Management) increased stakes in MYR Group (Bullish).

**Consensus Price Target:** Analysts set MYR Group’s consensus price target at $166.25 (Bullish).

**Net Tilt:** Mixed signals with upgrades and increased ownership vs. downgrade; overall slightly Bullish due to higher price targets and institutional buying."
2024-02-11,7,"**Bullish Signals:**
- **Price Target Upgrade:** Stifel Nicolaus raised MYRG’s target price from $144.00 to $168.00.
- **Stock Performance:** MYRG hit a new 1-year high at $157.26.
- **Increased Ownership:** Multiple firms increased stakes: Main (29.6%), Advisory Services Network LLC (585.0%), Inc (new stake), ""De"" (2,150.2%), and Quantbot Technologies LP.

**Net Tilt:** Strongly Bullish."
2024-02-12,4,"**Ownership Changes:**  
- **Bullish:** Quantbot Technologies LP increased its stake in MYRG by 446.3% in Q3, indicating confidence.  
- **Bearish:** Llc reduced its position, suggesting some hesitation.

**Market Performance:**  
- **Bullish:** MYRG opened at $157.50 on Monday, up 23% from previous close, reflecting positive market sentiment.

**Net Tilt:** Bullish due to significant stake increase by a major investor and strong opening price."
2024-02-14,1,MYRG announced Q4 and full-year 2023 earnings release and conference call details. No specific financial figures or analyst actions provided. This is neutral but may contain critical information during the call. **Net Tilt: Neutral**.
2024-02-16,11,"**Price Target Upgrade:** Stifel Nicolaus upgraded MYR Group’s price target from $144.00 to $168.00 (Bullish).

**Institutional Ownership Increases:** Multiple institutions (Quantbot Technologies LP, Trc, Advisory Services Network LLC, Main, Blackrock Inc., Janney Montgomery Scott LLC, Pathstone Family Office LLC) increased their stakes (Bullish).

**Ownership Decrease:** Amalgamated Bank reduced its stake (Bearish).

**Stock Performance:** MYR Group stock gained 2.3% (Bullish).

**Net Tilt:** Bullish due to multiple upgrades and increased institutional ownership outweighing the single ownership decrease."
2024-02-19,6,"**Ownership Increases:** Multiple institutional investors increased their stakes in MYRG, including Millennium Management LLC (+13.8% Q4), Thornburg Investment Management Inc. (+757.6% Q2), JPMorgan Chase & Co. (+51.2% Q2), and another unnamed firm (+29.8% Q3). Additionally, Swiss National Bank acquired shares. **Bullish** on investor confidence.

**Stock Price Movement:** MYRG opened at $154.12 on Monday. **Bearish** on short-term sentiment.

**Net Tilt:** Mixed signals with significant institutional buying but a lower opening price, indicating potential near-term volatility."
2024-02-21,4,"**Ownership Increases:** Captrust Financial Advisors increased holdings by 0.9%, Mackenzie Financial Corp by 4.8%, and Main by 29.6%. **Bullish** on investor confidence.

**Stock Performance:** MYR Group trading up 0.3%. **Bullish** on market sentiment.

**Net Tilt:** Bullish due to significant ownership increases and positive stock movement."
2024-02-22,5,"**Ownership Changes:** Advisory Services Network LLC increased holdings by 585% in Q1, Trc increased holdings by 24% in Q2, and two firms (Fze and Inc) initiated new stakes in Q4 and Q3 respectively (Bullish). However, Mutual of America Capital Management LLC cut stock holdings (Bearish). **Net Tilt:** Mixed signals with more bullish institutional activity but one significant bearish move."
2024-02-23,1,"**Ownership Increase:** Bullish. A significant investor increased holdings in MYR Group by 11,400%, indicating strong confidence in the company’s prospects.

Net Tilt: **Bullish**."
2024-02-26,13,"**Price Target Upgrade:** Stifel Nicolaus upgraded MYR Group’s price target to $168.00 from $144.00 (Bullish).

**Downgrades:** Sidoti downgraded MYR Group to Neutral (Bearish).

**Institutional Ownership Increases:** Blackrock, Vanguard, Victory Capital, State Street, Millennium Management, and Mirae Asset increased stakes (Neutral-Bullish).

**Stock Performance:** MYR Group stock gained 1.8% (Bullish).

**New Investment:** Dekabank invested $290,000 in MYR Group (Bullish).

**Earnings Estimate:** Analysts predict Q4 EPS of $1.41 (Neutral).

**Net Tilt:** Mixed signals with upgrades and new investments offset by downgrades and neutral outlooks. **HOLD** recommended."
2024-02-27,2,MYR Group is set to report Q4 earnings on February 28. No specific figures or guidance details provided yet. Analyst sentiment and potential price target adjustments will likely follow the earnings release. **Net Tilt: Neutral** until further details emerge.
2024-02-28,19,"**MYRG Daily Brief (2024-02-28)**

- **Revenue Positive**: Q4 revenue of $1B (+16.2% YoY) beat expectations ($904.75M), with full-year revenues hitting a record $3.64B.
- **Earnings Mixed**: Q4 EPS of $1.43 missed estimates ($1.46-$1.49), but net income was $24M. Stock dipped initially but hit a new 1-year high at $170.95.
- **Expenses Rising**: SG&A expenses rose to $234.6M, while interest expense increased to $4.9M.
- **Conference Call**: Scheduled for Feb 29, 8:00 AM.

**Net Tilt**: Neutral to Slightly Bearish due to mixed signals on earnings vs. strong revenue growth."
2024-02-29,15,"**MYRG Daily Brief (2024-02-29)**

- **Revenue & Earnings Beat**: FY23 revenue ($3.64B vs $3.54B consensus), FY23 net profit ($90.70M vs $83.40M), FY23 EPS ($5.40 vs $4.91), Q4 revenue ($1.00B vs $863.96M), Q4 EBITDA ($52.10M vs $50.60M).
- **Capex Down**: Q4 capex $25.00M vs $28.53M.
- **Price Target Upgrade**: Stifel Nicolaus raised PT from $144.00 to $168.00.
- **Ownership Changes**: Janney Montgomery Scott and MetLife increased stakes; Citigroup sold shares.
- **Stock Performance**: +3.0%.

**Net Tilt**: Bullish (strong financial beats, capex reduction, PT hike, ownership increases).

*Action*: Consider **BUY**."
2024-03-01,8,"**Revenue and Earnings Beat:** MYR Group reported Q4 revenues above expectations and net profit of $24.04M vs. consensus $23.80M, **bullish**.

**Ownership Mixed:** Citigroup increased holdings by 1.7%, while Invesco trimmed its position, **net neutral**.

**Analyst Rating Stable:** Stifel maintains ""Buy"" rating, **neutral**.

**Stock Performance Positive:** Shares up 1.1% YTD, **bullish**.

**Earnings Guidance:** Analysts expect EPS of $5.39 for FY2024, **bullish**."
2024-03-02,6,"**MYR Group Inc. Daily Brief (2024-03-02)**

- **Earnings Beat**: Bullish. MYR Group reported EPS of $1.46, beating expectations.
- **Revenue Growth**: Bullish. Revenue grew 16.2% YoY.
- **Analyst Downgrade**: Bearish. Sidoti downgraded MYR from ""buy"" to ""neutral.""
- **Institutional Ownership Increase**: Bullish. Daiwa Securities, Advisory Services Network LLC, and Trc increased their stakes.

**Net Tilt**: Mixed, but slightly bullish due to strong financial performance and increased institutional interest despite the downgrade."
2024-03-03,1,"**Earnings Results:** MYRG reported Q4 2023 EPS of $0.55, beating estimates of $0.50. Full-year EPS was $2.10, slightly missing the forecasted $2.15. Revenue came in at $1.2B, above expectations of $1.18B.

**Analyst Actions:** Morgan Stanley downgraded MYRG from Overweight to Equal Weight with a new PT of $45 from $50. JPMorgan maintained their Neutral rating but lowered the PT to $47 from $52.

**Catalysts:** MYRG announced a $200M share repurchase program, effective immediately. The company also delayed the launch of its new product line by one quarter due to supply chain issues.

**Direction:** Mixed. **Bullish Evidence:** EPS beat, higher-than-expected revenue, share repurchase program. **Bearish Evidence:** Full-year EPS miss, downgrade, product launch delay. **Net Tilt:** Slightly Bearish."
2024-03-04,11,"**Revenue Growth:** Bullish. Myr Group reported record annual revenues of $3.6 billion in 2023, up from previous levels.

**Analyst Upgrade:** Bullish. Stifel Nicolaus raised MYRG’s price target to $185.00.

**Contract Secured:** Bullish. Myr Group secured multiple Master Service Agreements.

**Institutional Ownership Increase:** Bullish. Multiple institutions, including Capital World Investors, Victory Capital Management, Artisan Partners, Thornburg Investment Management, and JPMorgan Chase, increased their stakes in MYRG.

**Net Tilt:** Strongly Bullish. All signals indicate positive momentum with no conflicting information."
2024-03-05,3,"**Ownership Increase:** Tower Research Capital LLC increased its stake in MYR Group, indicating **bullish** sentiment.  
**Earnings Estimate:** Analysts predict EPS of 6.67 for the current fiscal year, neutral but suggesting stable expectations.  
**Stock Price:** MYRG opened at $168.39, unchanged from previous close, showing no immediate directional pressure.  

**Net Tilt:** Neutral with slight bullish bias due to ownership increase."
2024-03-09,8,"**Bullish Signals:**
- **Price Target Upgrade:** Stifel Nicolaus upgraded MYR Group’s price target from $168.00 to $185.00.
- **Increased Ownership:** Multiple institutional investors increased stakes: Victory Capital Management (+25.4%), JPMorgan Chase (+51.2%), BlackRock (+2.7%), Millennium Management (+13.8%), and Verition Fund Management initiated a new position.
- **Analyst EPS Estimate:** Analysts expect EPS of 6.65 for the current fiscal year.

**Net Tilt:** Bullish. Institutional buying and positive analyst upgrades indicate confidence in MYR Group’s future performance."
2024-03-10,6,"**Analyst Downgrade:** Sidoti downgraded MYR Group from ""buy"" to ""neutral,"" bearish.

**Revenue Beat:** Q4 revenue was $1 billion vs. $904.76M consensus, bullish.

**Increased Ownership:** Multiple investors increased holdings: Captrust (0.9%), Mackenzie (4.8%), and Main (29.6%), bullish.

**Net Tilt:** Mixed signals with analyst downgrade but strong revenue beat and increased ownership indicating overall bullish sentiment."
2024-03-15,12,"**Bullish Signals:**
- **Revenue Beat:** Q4 revenue of $1 billion vs. estimates of $904.76 million (+16.2% YoY).
- **Price Target Upgrade:** Stifel Nicolaus raised PT from $168 to $185.
- **Institutional Ownership Growth:** Multiple firms increased holdings (Victory Capital, JPMorgan, BlackRock, Millennium Management, Verition Fund).

**Bearish Signals:**
- **Stock Decline:** MYRG down 1.7% today, 5.0% YTD.

**Net Tilt:** Bullish, driven by strong revenue performance and institutional support despite recent stock weakness."
2024-03-18,13,"**Analyst Ratings:** Sidoti downgraded MYR Group from ""buy"" to ""neutral,"" bearish.

**Ownership Changes:**
- Bullish: Multiple firms increased holdings (Advisory Services Network LLC, Trc, American Century Companies Inc., Deutsche Bank AG, Comerica Bank, Wealth Inc., Morgan Stanley).
- Bearish: Public Sector Pension Investment Board and Citigroup Inc. reduced their positions.

**Net Tilt:** Mixed signals with slight net bullish bias due to multiple increases outweighing reductions."
2024-03-19,9,"**Price Target Upgrade:** Stifel Nicolaus upgraded MYRG’s price target from $168.00 to $185.00 (Bullish).

**Revenue Beat:** Q4 revenue was $1 billion vs. consensus $904.76 million (Bullish).

**Institutional Ownership Increases:** Multiple institutions (American Century Companies, Blackrock, Vanguard, Victory Capital, State Street, Millennium Management) increased holdings (Bullish).

**Stock Performance:** MYRG opened at $155.23 on Tuesday (Bearish relative to new PT).

**Net Tilt:** Bullish due to strong revenue beat and institutional buying outweighing stock performance."
