date,n_headlines,summary
2023-06-18,8,"**Revenue Growth:** Bullish. J&J Snack Foods reported a 20.0% year-over-year increase in revenue.

**Earnings Surprise:** Bearish. EPS came in at $0.43, missing the expected $0.61.

**Institutional Ownership:** Mixed. Blackrock, Vanguard, Allspring, and Macquarie increased holdings, while Confluence Investment Management sold shares. Net tilt is slightly bullish due to larger increases from major institutions like Morgan Stanley.

No conflicting signals; overall **NET TILT:** Bullish."
2023-06-22,3,"**Revenue Beat:** Bullish. Q2 revenue was $337.85M vs. estimates of $335.18M.

**Ownership Increase:** Bullish. Llc increased its stake by 603.4%.

**EPS Guidance:** Neutral. Analysts forecast FY EPS at 3.85.

**Net Tilt:** Bullish. Revenue beat and significant ownership increase outweigh neutral EPS guidance."
2023-06-29,2,"**Earnings Call Scheduled:** J&J Snack Foods (JJSF) has scheduled its Q3 2023 conference call. **Neutral** — No specific details on financials or guidance provided yet. Traders should listen for updates on EPS, revenue, and any forward-looking statements."
2023-07-09,5,"**Revenue Beat:** Bullish. Q2 revenue was $337.85M vs. estimates of $335.18M.

**Ownership Shifts:** Mixed. Llc increased holdings by 144.2%, while Raymond James sold 903 shares.

**Analyst Estimates:** Neutral. Analysts expect EPS of 3.85 for FY.

**Stock Price:** Flat. Opened at $158.70.

**Net Tilt:** Slightly Bullish due to revenue beat and significant ownership increase."
2023-07-10,4,"**Ownership Changes:** 
- **Bullish:** Inc. bought a new stake in J&J Snack Foods, indicating interest from institutional investors.
- **Bearish:** Another Inc. decreased its position, suggesting some investors are less optimistic.

**Stock Performance:**
- **Bullish:** JJSF opened at $158.70 on Monday, showing a positive start to the week.

**Net Tilt:** Mixed signals with one bullish and one bearish ownership move, but overall slightly positive due to the stock’s opening performance.

No conflicting or additional catalysts mentioned."
2023-07-22,5,"**Ownership Increases:** Multiple institutions increased their stakes in JJSF: Eaton Vance Management (+53.8% Q1), Wells Fargo & Co (+234.8% Q2), and Allspring Global Investments (+4.5% Q1). **Bullish** on investor confidence and potential for future growth.

**Stock Price:** Shares opened at $160.89 on Friday. **Neutral** on current pricing without additional context.

**Net Tilt:** **Bullish** due to significant institutional buying."
2023-07-23,3,"**Ownership Increase:** FMR LLC increased its stake in J&J Snack Foods by 15.6% in Q2, indicating bullish sentiment. Additionally, another LLC significantly boosted its stake by 1,116.7% in Q1, further signaling strong investor confidence.

**Earnings Forecast:** Analysts predict EPS of $3.85 for the current year, suggesting stable expectations.

**Net Tilt:** Bullish due to substantial ownership increases, despite limited earnings forecast change."
2023-07-24,8,"**Revenue Beat:** Bullish. Q2 revenue was $337.85M vs. expectations of $335.18M.

**Facility Opening:** Bullish. J&J Snack Foods opened a new distribution center in Terrell, TX.

**Institutional Ownership Growth:** Bullish. Multiple institutions increased holdings: Blackrock (+0.9%), Vanguard (+1.9%), Macquarie (+1.1%), Morgan Stanley (+319.3%), and State Street (+2.1%).

**Dividend Announcement:** Neutral. No specific details provided.

**Net Tilt:** Strongly Bullish."
2023-07-25,1,"**Facility Open**: Bullish. J&J Snack Foods opened a new distribution center, enhancing logistics and potentially boosting operational efficiency.

**Analyst Actions**: Neutral. No specific analyst actions or price target changes were reported.

**Earnings & Guidance**: Neutral. No earnings report or guidance update was mentioned.

**Catalysts**: Bullish. The new facility could improve supply chain management and support future growth initiatives.

**Net Tilt**: Slightly Bullish. The new distribution center is a positive development that may enhance operational capabilities without conflicting negative signals."
2023-07-27,6,"**Ownership Increases:** Allspring Global Investments, Vanguard Group, Macquarie Group, and Morgan Stanley all increased their stakes in JJSF, with Morgan Stanley boosting its position significantly by 319.3%. Additionally, Arizona State Retirement System acquired shares. **Bullish**.

**Earnings Estimate:** Analysts expect JJSF to report EPS of $3.85 for the current year. **Neutral**.

**Net Tilt:** Bullish due to substantial ownership increases indicating confidence."
2023-07-29,4,"**Revenue Growth:** Bullish. J&J Snack Foods reported a 20.0% increase in revenue YoY.

**Institutional Ownership:** Bullish. Fmr LLC increased its holdings by 15.6% in Q2, and another LLC boosted its stake by 1,116.7% in Q1.

**Stock Price:** Neutral. JJSF opened at $158.11 on Friday.

**Net Tilt:** Bullish. Revenue growth and significant institutional buying indicate strong investor confidence."
2023-07-30,3,"**Ownership Increase:** Bullish. New York State Teachers Retirement System increased its stake by 0.3%, indicating confidence in JJSF. Additionally, another corporation acquired 3,387 shares.

**Earnings Estimate:** Neutral. Analysts predict EPS of $3.90 for the current year, with no change in estimates.

**Net Tilt:** Bullish. Multiple ownership increases suggest positive sentiment."
2023-07-31,10,"**Revenue & Earnings:** Bullish. Q3 net sales rose 12.0% to $425.8M, with EPS beating expectations by 40c to $1.92. Pretax profit surged to $39.20M from $24.30M, while EBITDA grew to $58.73M from $38.42M.

**Volume Decline:** Bearish. Handheld sales dropped 33.9%.

**Conference Call:** Neutral. JJSF will host a call on Aug 1 to discuss results and outlook.

**Net Tilt:** Bullish, driven by strong revenue and earnings growth despite volume decline."
2023-08-01,5,"**Earnings Beat:** JJSF reported Q3 adjusted EPS of $1.92, up from $0.95, beating expectations. Revenue grew 12.0% YoY. **Bullish**

**Institutional Ownership Increase:** Multiple institutions increased their stakes in JJSF: Llc by 144.2%, Captrust Financial Advisors by 4.3%, and Bank of Montreal Can by 2.8%. **Bullish**

**Net Tilt:** Strongly Bullish due to earnings beat and significant institutional buying."
2023-08-02,5,"**Price Target Upgrade:** Benchmark raised JJSF’s price target to $190 from an unspecified previous level, indicating **bullish** sentiment.

**Analyst Rating:** Benchmark reiterated a “Buy” rating, reinforcing **bullish** stance.

**Dividend Announcement:** JJSF declared a regular quarterly dividend of $0.70, signaling stable financial health but no change in growth expectations.

**Stock Price:** JJSF closed at $170.46, below the new price target, suggesting potential upside.

**Net Tilt:** Strongly **Bullish** based on analyst upgrade and reiteration, with stable financial backing from dividends."
2023-08-03,4,"**Ownership Increase:** Proshare Advisors LLC increased its stake by 4.8% in Q4, while another firm upped holdings by 0.9% in Q1 (Bullish).

**Earnings Estimate:** Analysts predict EPS of $3.9 for FY 2023 (Neutral).

**Earnings Call:** Q3 2023 earnings call held on Aug 1, 2023 (Neutral).

**Net Tilt:** Bullish due to significant ownership increases, neutral on earnings estimates and call."
2023-08-04,3,"**Ownership Increase:** Bullish - Llc bought a new stake in JJSF during the 4th quarter, indicating institutional interest.

**Earnings Estimate:** Neutral - William Blair issued a Q4 2023 earnings estimate but no specific figures were provided.

**Stock Price:** Neutral - JJSF opened at $175.01 on Thursday with no directional movement indicated.

**Net Tilt:** Mixed signals suggest a **HOLD** until further clarity on earnings estimates and potential stakeholder actions."
2023-08-05,4,"**Insider Sell:** Coo Stephen Every sold 2,818 shares (Bearish).

**Ownership Increase:** Envestnet Asset Management Inc. increased holdings by 7.3% in Q2 (Bullish).

**Revenue Miss:** Q2 revenue was $425.80M vs. expected $443.15M (Bearish).

**Stock Performance:** JJSF traded down 1.3% (Bearish).

**Net Tilt:** Bearish due to insider sell, revenue miss, and stock decline, despite ownership increase."
2023-08-06,1,"**Price Target Upgrade:** Benchmark upgraded JJSF to a price target of $190.00 from a previous target, indicating **bullish** sentiment based on potential upside in valuation.

**Net Tilt:** Bullish

*No conflicting signals present.*"
2023-08-08,7,"**Insider Activity:** Bearish; J&J Snack Foods Corp. Director Marjorie Shreiber Roshkoff sold 1,500 shares, and VP Mary Lou Kehoe sold 300 shares.

**Ownership Changes:** Bullish; Llc increased its stake by 144.2% in Q2.

**Revenue Performance:** Bearish; Q2 revenue was $425.80M vs. expectations of $443.15M.

**Stock Price Movement:** Bullish; stock traded up 0.6%.

**Earnings Guidance:** Neutral; analysts predict FY EPS of 4.48.

**Dividends:** Neutral; firm announced a quarterly dividend.

**Net Tilt:** Mixed signals with slight lean towards bearish due to insider sales and revenue miss."
2023-08-11,6,"**Earnings Beat:** Bullish. J&J Snack Foods reported $1.92 EPS, beating the consensus estimate.

**Insider Activity:** Bearish. VP Mary Lou Kehoe sold 300 shares.

**Dividend Increase:** Bullish. The dividend was increased by 5% to $0.735 per share.

**Institutional Ownership:** Mixed. Victory Capital Management significantly increased its stake, while another fund trimmed its position.

**EPS Guidance:** Neutral. Analysts forecast EPS of $4.48 for the current year.

**Net Tilt:** Slightly Bullish. Positive earnings and dividend signals outweigh minor insider selling and mixed institutional activity."
2023-08-15,3,"**Dividends:** Bullish. J&J Snack Foods maintained a strong dividend payout, reducing it slightly from $0.70 to $0.62 per share.

**Ownership Increases:** Bullish. Both Co. and Proshare Advisors LLC increased their stakes in J&J Snack Foods, indicating confidence. Co. raised holdings by 0.9% in Q1, while Proshare Advisors LLC increased by 4.8% in Q4.

Net Tilt: **Bullish**."
2023-08-22,7,"**Dividends:** Bullish; J&J Snack Foods increased Q4 dividend to $0.62 from $0.70 previously.

**Insider Activity:** Bearish; COO Stephen Every sold 2,818 shares on Aug 2nd.

**Ownership Changes:** Mixed; Co. increased holdings by 0.9%, while Barclays sold 843 shares.

**Revenue:** Bearish; Q revenue $425.80M vs. est. $443.15M, missing expectations.

**Stock Performance:** Bearish; JJSF opened at $161.67 on Tuesday.

**Earnings Guidance:** Neutral; analysts predict EPS of 4.48 for the current year.

**Net Tilt:** Bearish."
2023-08-24,2,"**Ownership Changes:** Victory Capital Management Inc. significantly increased its stake in JJSF by 1,460.7% in Q1, indicating **bullish** sentiment. Conversely, Bank of New York Mellon Corp. sold 3,032 shares, signaling **bearish** sentiment. The conflicting signals suggest a mixed investor outlook, but the substantial increase from a major holder tilts the net sentiment slightly **bullish**."
2023-08-28,5,"**Revenue Growth:** Bullish; Q2 revenue grew 12.0%, beating EPS estimates.

**Institutional Ownership:** Mixed; Morgan Stanley increased stake by 319.3% in Q4, while Victory Capital Management Inc. increased by 1,460.7% in Q1. However, Principal Financial Group Inc. reduced its position by 1.9% in Q1.

**Earnings Guidance:** Neutral; analysts predict EPS of 4.48 for FY2023."
2023-08-31,2,"**Ownership Changes:** Wells Fargo increased its stake in JJSF by 234.8%, indicating **bullish** sentiment (evidence: significant stake increase). Conversely, another bank cut its stake, signaling **bearish** sentiment (evidence: stake reduction). The conflicting signals suggest a **net neutral** tilt.

**Net Tilt:** Neutral"
2023-09-02,7,"**Insider Activity:** Coo Stephen Every sold 2,818 shares (Bearish).

**Ownership Changes:** 
- Captrust Financial Advisors increased holdings by 4.3% (Bullish).
- New York State Teachers Retirement System raised position by 0.3% (Bullish).
- Retirement System increased position by 2.9% (Bullish).
- Vanguard Personalized Indexing Management LLC bought 1,516 shares (Bullish).

**Revenue & Earnings:** 
- Qtrly revenue $425.80M vs. est. $443.15M (Bearish).
- Analysts forecast EPS of 4.48 for the current year (Neutral).

**Net Tilt:** Mixed signals with slight overall bullish bias due to multiple ownership increases. Revenue miss is bearish but expected analyst forecasts neutralize it."
2023-09-03,4,"**Insider Activity & Ownership Changes:**
- **Bearish:** Director Marjorie Shreiber Roshkoff sold 1,500 shares on Aug 3rd.
- **Bullish:** Allspring Global Investments Holdings LLC increased holdings by 4.5% in Q1.
- **Bullish:** Macquarie Group Ltd. increased holdings by 3.5% in Q2.
- **Bullish:** Morgan Stanley increased holdings by 319.3% in Q4.

**Net Tilt:** Mixed signals with one bearish insider sale and multiple large institutional buys."
2023-09-04,6,"**Ownership Increases:** Multiple institutions increased their stakes in JJSF: Credit Suisse bought shares, Raymond James lifted its position by 25%, Citigroup by 8.1%, PNC by 6.6%, Bank of Montreal by 2.8%, and MetLife by 52.5%. **Bullish** on investor confidence and potential future performance."
2023-09-06,2,"**Ownership Decrease:** Bullish signal muted; board lowered stake in JJSF, indicating potential insider divestment (bearish). However, this could also suggest insiders have already realized gains (neutral to bullish).

**Stock Performance:** Bearish; shares opened at $162.09, down 11% from previous close.

**Net Tilt:** Bearish due to direct stock performance decline, despite mixed signals from ownership change."
2023-09-07,4,"**Earnings:** Bullish. J&J Snack Foods reported EPS of $1.92, beating the consensus estimate.

**Insider Activity:** Bearish. Director Marjorie Shreiber Roshkoff sold 1,500 shares.

**Ownership Changes:** Bullish. Llc purchased a new stake, and Ltd. increased its position by 27.5%.

**Net Tilt:** Mixed signals with a slight bullish bias due to ownership increases outweighing the insider sell."
2023-09-15,1,"**Partnership with DreamWorks Animation (Bullish)**  
JJSF announced a partnership with DreamWorks Animation, likely boosting brand visibility and potential new product lines. This could drive future revenue growth and enhance market share.

**No Earnings Data, Analyst Actions, or Guidance Changes Mentioned**

**Net Tilt:** Bullish due to strategic partnership potential."
2023-09-23,7,"**Revenue Growth:** Bullish; Q3 revenue up 12.0%.  
**Insider Activity:** Bearish; VP Mary Lou Kehoe sold 300 shares.  
**Institutional Ownership:** Mixed; Captrust Financial Advisors increased holdings by 4.3%, while NY State Teachers Retirement System decreased holdings by selling 2,050 shares.  
**Price Action:** Bearish; shares opened at $165.53, down from previous close.  
**Earnings Estimate:** Neutral; analysts predict EPS of 4.48 for the current year.  
**Net Tilt:** Net slightly bearish due to insider sell and price action, despite positive revenue growth and some institutional buying."
2023-10-05,1,"**Earnings Call Scheduled:** J&J Snack Foods scheduled their Q4 conference call. **Neutral**—no specific details on financials or guidance yet, but the call may provide insights into Q4 performance and future outlook."
2023-10-06,1,"**Technical View: Oversold (Bullish)**  
J&J Snack Foods (JJSF) has entered oversold territory with a technical indicator reading below 0.4, suggesting potential near-term buying opportunity.

No other trading-relevant signals or conflicting information provided in the given headlines."
2023-10-08,4,"**Earnings Beat:** Bullish. J&J Snack Foods reported EPS of $1.92, significantly above the expected $1.51, indicating strong financial performance.

**Revenue Growth:** Bullish. Revenue increased by 12.0% YoY, signaling robust demand and operational efficiency.

**Increased Ownership:** Bullish. Llc increased its stake by 144.2%, suggesting confidence in the company’s prospects.

**Stock Price Decline:** Bearish. Despite positive earnings, the stock traded down to $150.34 and closed at $152.61, indicating potential market skepticism or short-term selling pressure.

**Net Tilt:** Mixed, but leaning Bullish due to strong earnings and revenue growth outweighing the temporary price dip."
2023-10-11,8,"**Insider Activity:** COO Stephen Every and Director Marjorie Shreiber Roshkoff sold shares (bearish).

**Institutional Ownership Changes:** 
- **Bullish:** Morgan Stanley, Victory Capital Management, Eaton Vance Management, and Wells Fargo increased holdings significantly.
- **Bearish:** A limited number of institutions like Mitsubishi UFJ cut stakes.

**Net Tilt:** Bullish due to substantial increases by major institutions outweighing smaller insider sales."
2023-10-23,5,"**Insider Activity & Ownership Changes:**  
- **Bearish:** VP Mary Lou Kehoe sold 300 shares (INSIDER-SELL).  
- **Bullish:** Ltd. increased stake by 27.5% (OWNERSHIP-INCREASE).  
- **Bearish:** Allspring Global Investments sold shares (OWNERSHIP-DECREASE).  
- **Neutral:** Raymond James maintained position at $2.26M (OWNERSHIP-HELD).

**Price Movement:**  
- **Bearish:** Shares opened at $151.84, down from previous close (STOCK-LOSS).

**Net Tilt:** Bearish due to insider sell and price drop, offset slightly by ownership increase."
2023-10-30,4,"**Ownership Changes:** 
- **Bullish:** Llc increased holdings by 7.1% in Q2, Proshare Advisors LLC increased holdings by 15.9% in Q1, and JPMorgan Chase & Co. increased holdings by 12.3% in Q1.
- **Bearish:** Inc. sold 142 shares.

**Net Tilt:** Bullish due to significant increases in institutional holdings outweighing the minor sell-off."
2023-11-08,6,"**Ownership Increases:** Bullish. Blackrock Inc., Macquarie Group Ltd., Morgan Stanley, and State Street Corp. all increased their stakes in JJSF, indicating institutional confidence.

**Earnings Release:** Neutral. JJSF is set to release earnings on Wednesday, with analysts expecting EPS of $1.69 per share."
2023-11-14,7,"**Ownership Increases:** Multiple firms increased stakes in JJSF, including Victory Capital Management (+1,460.7%), Eaton Vance Management (+53.8%), and Wells Fargo (+234.8%) in Q1 and Q2 respectively. Additionally, LLC purchased 227 new shares. **Direction:** Bullish. **Evidence:** Significant increases in ownership suggest institutional confidence.

**Stock Price:** Shares opened at $160.50 on Tuesday. **Direction:** Neutral. **Evidence:** No specific movement data provided beyond opening price."
2023-11-15,20,"**Revenue and Earnings Beat Expectations:** JJSF reported Q4 revenue of $443.9M (10.8% YoY increase) vs. consensus $421M, and adjusted EPS of $1.73 vs. consensus $1.72. FY23 EBIT rose to $116M from $64.9M. Adjusted operating income was $45.8M. However, pre-tax profit missed at $42.9M vs. consensus $43.88M. **Bullish** on strong top-line growth and EPS beat, but **bearish** on slight pre-tax miss.

**Catalysts:** Conference call on Nov 16 to discuss outlook. **Bullish** on potential positive guidance.

**Net Tilt:** **Bullish** due to dominant positive revenue and earnings signals."
2023-11-16,2,"**Board Member Appointment:** Bullish. Dan Fachner elected as Chairman of the Board, signaling strong governance and leadership continuity.

**Earnings Call:** Neutral. J&J Snack Foods scheduled Q4 2023 earnings call for Nov 16, 2023, at 10:00 a.m. ET. No specific details on earnings performance provided.

**Net Tilt:** Neutral. Leadership change positive but earnings call outcome uncertain."
2023-11-17,10,"**Price Target Upgrade:** Analysts upgraded JJSF’s price target to $195, bullish.

**Ownership Increases:** Multiple firms (Headlands Technologies, Quantbot Technologies, Fze, Blackrock Inc., Vanguard Group Inc., Macquarie Group Ltd., State Street Corp.) increased their stakes in JJSF, bullish.

**Earnings Estimate:** Analysts predict EPS of 5.63 for the current fiscal year, neutral.

**Stock Price:** JJSF opened at $168.39 on Friday, neutral.

**Net Tilt:** Bullish due to multiple upgrades and increased ownership."
2023-11-18,4,"**Ownership Increase:** Bullish. Multiple institutions increased their stakes significantly: Planning upped holdings by 51.3% in Q3, Royal Bank of Canada by 1.2% in Q2, and Llc by 144.2% in Q2.

**Stock Price:** Neutral. Shares opened at $166.53 on Friday with no additional directional signals provided.

**Net Tilt:** Bullish due to substantial institutional buying."
2023-11-20,7,"**Ownership Increase:** Bullish. Morgan Stanley, Victory Capital Management Inc., and Lutherans significantly increased their positions in JJSF by 319.3%, 1,460.7%, and 567.8% respectively, indicating strong institutional support.

**Earnings Estimate & Conference Call:** Neutral. William Blair provided Q2 2024 earnings estimates, while JJSF held its Q4 2023 earnings call. The consensus estimate for full-year EPS is $5.63, but no specific earnings surprise was reported.

**Net Tilt:** Bullish due to substantial ownership increases, though earnings details are pending."
2023-11-22,4,"**Ownership Increase:** Bullish. Eaton Vance Management increased holdings by 53.8%, and Bank of Montreal Can purchased 1,613 shares.

**Earnings Estimate:** Neutral. Analysts predict EPS of 5.63 for the current fiscal year.

**Net Tilt:** Bullish. Institutional buying indicates confidence in JJSF’s future performance."
2023-11-24,3,"**Ownership Increase:** Bullish. System raised its position by 2.8% in Q1, and UBS Asset Management increased holdings by 0.5% in Q2.

**Stock Performance:** Bullish. J&J Snack Foods stock gained 1.0%.

**Net Tilt:** Bullish. Multiple institutional investors increasing positions and positive stock movement indicate continued interest and confidence in J&J Snack Foods."
2023-11-28,5,"**Revenue Growth:** Bullish; J&J Snack Foods reported a 10.9% YoY increase in revenue.

**Institutional Ownership:** Bullish; Bank of Montreal Can and Dimensional Fund Advisors LP increased their stakes in JJSF.

**Stock Performance:** Bearish; JJSF stock opened at $166.52, down from previous close.

**Earnings Guidance:** Neutral; analysts forecast EPS of $5.52 for the current year.

**Net Tilt:** Mixed signals with revenue growth and institutional buying offset by stock price decline."
2023-11-29,3,"Institutional ownership trends mixed but net positive: Raymond James & Associates increased holdings by 25.0%, while MetLife Investment Management LLC boosted holdings by 52.5%. However, Champlain Investment Partners LLC sold shares. Direction: Bullish (institutional support outweighs reduction). Evidence: Significant increases by major investors suggest confidence in JJSF’s prospects."
2023-11-30,3,"**Ownership Increases:** Bullish. Macquarie Group Ltd. increased its stake by 1.1% in Q1, while Morgan Stanley boosted its holdings by 319.3% in Q4. Brandywine Global Investment Management LLC invested $270,000 in JJSF. Institutional buying indicates confidence in the stock’s future performance."
2023-12-01,5,"**Ownership Changes:** Envestnet Asset Management Inc. increased its stake by 7.3% in Q2 (bullish). C. initiated a new stake in Q1 (bullish). BNP Paribas Arbitrage SNC sold 2,644 shares (bearish). **Net Tilt:** Mixed.

**Price Movement:** JJSF traded up 1.5% (bullish).

**Earnings Forecast:** Analysts predict EPS of $5.52 for the current year (neutral).

**Net Tilt:** Slightly Bullish."
2023-12-02,4,"**Insider Activity & Ownership Changes:**
- **Bearish:** J&J Snack Foods CEO Dan Fachner sold 11,580 shares.
- **Bullish:** American Century Companies Inc. significantly increased its stake by 12,431.7% in Q3.
- **Bullish:** Eaton Vance Management increased its stake by 53.8% in Q1.

**Stock Price:**
- Neutral: Shares opened at $167.73 on Friday.

**Net Tilt:** Mixed signals with significant insider sell-off countered by substantial institutional buying."
2023-12-08,11,"**Bullish Ownership Increases:** Blackrock, Vanguard, Macquarie, Morgan Stanley, State Street, Trexquant, Eaton Vance, Wells Fargo, and Geode Capital all increased their stakes in JJSF. Notably, Morgan Stanley increased its stake by 319.3%, and Wells Fargo by 234.8%. This indicates strong institutional support.

**Neutral Earnings Guidance:** Analysts predict EPS of 5.65 for the current year, providing a stable outlook but lacking significant upside surprise.

**Net Tilt:** Bullish due to substantial institutional buying, though earnings guidance is neutral."
2023-12-17,8,"**Ownership Increases:** Alberta Investment Management Corp., Raymond James & Associates, Citigroup Inc., PNC Financial Services Group Inc., Bank of Montreal, and MetLife Investment Management all increased their stakes in JJSF during Q1 (Bullish).

**Earnings Estimate:** Analysts expect EPS of $5.62 for FY 2023 (Neutral).

**Net Tilt:** Bullish due to multiple significant ownership increases indicating institutional confidence."
2023-12-31,5,"**Revenue Beat:** Bullish. Q4 revenue was $443.90M vs. expectations of $421.06M.

**Institutional Ownership:** Mixed. Llc increased holdings by 144.2%, while Trc increased by 260.8%. However, Revenue Sells decreased holdings by 272 shares.

**Stock Performance:** Bearish. Shares opened at $167.14 on Friday, down from previous close."
2024-01-02,2,"**Earnings Call Scheduled:** JJSF scheduled a conference call to discuss Q1 2024 results. **Neutral** until details emerge.

No other trading-relevant signals provided in the given headlines."
2024-01-16,7,"**Earnings:** Bullish. J&J Snack Foods reported $1.73 EPS, beating the consensus estimate.

**Institutional Ownership:** Bullish. Multiple institutions increased their holdings: Blackrock (+0.6%), Vanguard (+1.9%), Allspring (+0.7%), Macquarie (+1.1%), and Morgan Stanley (+319.3%). However, Inc. sold 80 shares, slightly bearish.

**Net Tilt:** Bullish, with strong earnings beat and significant institutional buying outweighing minor selling."
2024-01-17,10,"**Insider Activity & Ownership Changes:** CEO Dan Fachner sold 1,051 shares (Bearish). Multiple institutional investors increased their stakes: Sg Americas Securities, Geode Capital Management, Alberta Investment Management, Dimensional Fund Advisors, Fmr LLC, and FZE (Bullish). BNY Mellon reduced its position (Bearish).

**Price & Earnings Guidance:** JJSF opened at $161.27. Analysts forecast EPS of $5.62 for FY (Neutral).

**Net Tilt:** Mixed signals with slight Bullish bias due to multiple increases in institutional ownership outweighing the CEO’s insider sale."
2024-01-19,4,"**Ownership Changes:** 
- **Bullish:** Llc increased its stake by 144.2% in Q2, indicating confidence.
- **Bullish:** Trc boosted its stake by 260.8% in Q1, signaling strong support.
- **Bearish:** Ltd. reduced its stake, suggesting some uncertainty.

**Price Movement:**
- **Bearish:** JJSF stock down 0.9%, reflecting broader market sentiment.

**Net Tilt:** Mixed signals with significant institutional buying offset by a reduction in stake and recent price decline."
2024-01-21,4,"Insider sell: CEO Dan Fachner sold 11,580 shares (bearish). Institutional ownership increase: Alberta Investment Management Corp. boosted stake by 74.1% (bullish). Zurcher Kantonalbank also purchased shares (bullish). EPS estimate: Analysts expect $5.62 EPS for the current year (neutral). **Net tilt:** Mixed signals with slight bullish bias due to institutional buying."
2024-01-23,5,"**Earnings & Revenue:** Bullish. J&J Snack Foods reported EPS of $1.05 vs. expectations, beating by $0.40. Revenue was $443.90M, exceeding the consensus of $421.06M.

**Institutional Ownership:** Bullish. Morgan Stanley increased its position by 319.3%, Eaton Vance by 53.8%, and Lutherans by 567.8%.

**Net Tilt:** Strongly Bullish. Multiple positive signals from earnings, revenue, and significant institutional buying indicate strong support and performance."
2024-01-25,7,"**Institutional Ownership:** Bullish. Raymond James & Associates, Citigroup Inc., PNC Financial Services Group Inc., Bank of Montreal Can, and MetLife Investment Management LLC all increased their positions in JJSF by significant percentages (25%, 8.1%, 6.6%, 2.8%, and 52.5% respectively). However, one LLC sold 275 shares, slightly bearish.

**Earnings Forecast:** Neutral. Analysts predict EPS of $5.62 for the current fiscal year, unchanged from previous estimates.

**Net Tilt:** Bullish due to substantial institutional buying outweighing minor selling."
2024-01-26,4,"Institutional ownership trends show mixed signals for JJSF. Bullish: Llc increased holdings by 144.2% in Q2, Trc raised its position by 260.8% in Q1, and Fze purchased a new stake in Q4. Bearish: Panagora Asset Management Inc. sold 1,224 shares. Net tilt: Bullish due to significant increases from multiple institutions outweighing the single reduction."
2024-01-29,7,"**Revenue Growth:** Bullish; J&J Snack Foods reported a 10.9% YoY increase in revenue.

**CEO Insider Sell:** Bearish; CEO Dan Fachner sold 11,580 shares recently.

**Institutional Ownership:** Bullish; Fmr LLC increased its stake by 15.6%, and Nisa Investment Advisors LLC acquired shares.

**Earnings Guidance:** Neutral; analysts predict EPS of $0.87 for Q4 and $5.62 for FY2024.

**Net Tilt:** Mixed signals with revenue growth and institutional buying offset by CEO insider sell."
2024-01-31,5,"**Ownership Increases:** Bullish. Allspring Global Investments, Blackrock Inc., Macquarie Group, and Morgan Stanley increased their holdings in JJSF by 0.7%, 0.6%, 1.1%, and 319.3% respectively across different quarters.

**Earnings Outlook:** Neutral. J&J Snack Foods released Q1 earnings, but no specific details or surprises were provided.

**Net Tilt:** Bullish due to significant ownership increases, especially Morgan Stanley’s substantial hike."
2024-02-01,6,"**Insider & Ownership Activity:**  
- **Bearish:** CEO Dan Fachner sold 1,051 shares. Principal Financial Group Inc. sold 3,046 shares.  
- **Bullish:** Llc increased stake by 144.2%, Fze initiated a new stake, and Trc increased position by 260.8%.  

**Stock Price:** Opened at $159.23 on Thursday.

**Net Tilt:** Mixed insider activity with significant institutional buying suggests potential support but cautious sentiment among executives."
2024-02-02,1,"Today’s headlines for JJSF show mixed signals:

- **Analyst Actions:** BMO Capital Markets downgraded J&J Snack Foods from Outperform to Market Perform with a new price target of $150 from $165. (Bearish)
- **Trading Performance:** JJSF stock is trading flat at 0.0% gain. (Neutral)
- **Market Reaction:** Despite the downgrade, the stock remains stable, indicating potential market skepticism towards the downgrade. (Bullish)

**Net Tilt:** Neutral to Slightly Bearish due to the analyst downgrade despite stable trading."
2024-02-03,3,"**Earnings Preview:** J&J Snack Foods (JJSF) is set to announce Q4 earnings on Monday. No specific figures or guidance provided yet.

**Stock Price:** Stock opened at $160.05 on Friday, no change in price target or rating mentioned.

**Dividend Update:** The company recently declared a quarterly dividend, indicating continued commitment to shareholder returns.

**Net Tilt:** Neutral. No clear bullish or bearish signals from today’s headlines. Focus on earnings announcement for directional cues."
2024-02-04,10,"**Revenue Beat:** Q4 revenue of $443.90M vs. estimates of $421.06M (bullish).

**Insider Sell:** CEO Dan Fachner sold 11,580 shares (bearish).

**Institutional Buys:** Blackrock, Vanguard, Macquarie, Morgan Stanley, State Street, and MetLife all increased holdings (bullish).

**EPS Guidance:** Analysts expect FY EPS of $5.62 (neutral).

**Net Tilt:** Bullish due to strong institutional buying and revenue beat, offset by CEO insider sell."
2024-02-05,12,"**Earnings:** JJSF missed Q1 EPS by $0.26, reporting $0.52 vs. consensus $0.78 (bearish). However, adjusted earnings rose YOY (bullish).

**Revenue:** Net sales declined ~1% (bearish), but retail segment sales increased 1.6% (bullish).

**Margins:** EBITDA rose to $35.10M from $25.30M (bullish). Pre-tax profit was $20.75M vs. consensus $20.57M (slightly bullish).

**Catalysts:** Conference call on Feb 6 to discuss results and outlook (neutral).

**Net Tilt:** Mixed signals with revenue decline and EPS miss offset by margin expansion and retail growth. **HOLD** until further clarity."
