date,n_headlines,summary
2023-07-22,7,"**Price Target Downgrade:** Robert W. Baird downgraded MSEX’s price target from $88.00 to $85.00 (Bearish).

**Institutional Ownership Increases:** Multiple institutions increased holdings or initiated positions in MSEX in Q1, including Bank of New York Mellon (+0.3%), American Century Companies, Citigroup (+17.4%), and MetLife Investment Management (+57.2%) (Bullish).

**New Stake Acquisition:** Mackenzie Financial Corp acquired 3,292 shares (Bullish).

**Earnings Forecast:** Analysts predict EPS of 2.22 for the current year (Neutral).

**Net Tilt:** Mixed signals with one bearish and multiple bullish indicators."
2023-07-25,7,"**Price Target Downgrade:** Robert W. Baird downgraded MSEX’s target price from $88.00 to $85.00 (Bearish).

**Institutional Ownership Increases:** Multiple institutions increased holdings in MSEX: American Century Companies Inc., Citigroup Inc., Bank of Montreal Can, Metlife Investment Management LLC, and Handelsbanken Fonder AB (Bullish).

**EPS Estimate:** Analysts predict EPS of 2.22 for the current year (Neutral).

**Net Tilt:** Mixed signals with one bearish downgrade and multiple bullish ownership increases."
2023-07-26,3,"**Ownership Increase:** Bullish. Hampshire Trust and Adv acquired new stakes in MSEX in Q4 and Q1 respectively, indicating institutional interest.

**Stock Performance:** Bearish. MSEX stock down 1.2% today.

**Net Tilt:** Mixed signals with ownership increase vs. stock decline, but overall slightly bearish due to recent price drop."
2023-07-28,14,"**Earnings:** EPS $0.55 vs. $0.50 YOY, but missed estimates by 6.67% (bearish).  
**Revenue:** Q2 revenue up 7.9% to $42.8M (bullish).  
**Insider Activity:** Director sold shares (bearish).  
**Ownership:** New York State Teachers Retirement System holds $751K (neutral).  
**Net Tilt:** Mixed signals; revenue positive, earnings miss negative."
2023-07-31,4,"**Facility Launch:** Bullish. Middlesex Water launched a new treatment plant, enhancing operational capacity.

**Earnings Beat:** Bullish. Q2 EPS was $0.55, up from $0.50 YoY, indicating strong financial performance.

**Ownership Increase:** Bullish. LLC increased holdings by 2,142.9%, signaling institutional confidence.

**Investment:** Bullish. Raymond James invested $263,000, further boosting institutional support.

NET TILT: Strongly Bullish."
2023-08-01,2,"**Earnings:** Bullish. MSEX reported Q2 EPS-Non-GAAP at $0.56, beating consensus of $0.55. **Revenue:** Bearish. MSEX reported Q2 sales at $42.80M, missing consensus of $45.00M. The conflicting signals suggest a mixed performance, but the EPS beat indicates operational efficiency despite revenue shortfall. Net tilt: Mixed, with slight bullish bias due to EPS beat."
2023-08-05,3,"**Analyst Ratings:** TheStreet upgraded MSEX from ""C"" to ""B-"", indicating a **bullish** stance based on improved outlook.

**Ownership Changes:**
- Llc increased holdings by 2,142.9%, signaling **bullish** sentiment.
- Janney Montgomery Scott LLC sold 280 shares, showing **bearish** activity.

**Net Tilt:** Mixed signals with a slight **bullish** bias due to the significant increase in holdings by Llc and the positive analyst upgrade."
2023-08-09,11,"**Price Target Downgrade:** Robert W. Baird downgraded MSEX’s price target from $88.00 to $85.00 (Bearish).

**Ownership Increases:** Multiple institutions increased stakes in MSEX, including State Street Corp (+179.6%), Morgan Stanley (+33.8%), Eaton Vance Management (+44,565.5%), Cubist Systematic Strategies LLC, Inc., and Llc (+2,142.9%) (Bullish).

**Stock Performance:** MSEX stock down 1.0% (Bearish).

**Dividend Announcement:** MSEX announced a $0.31 quarterly dividend (Neutral).

**Earnings Estimate:** Analysts predict EPS of $2.50 (Neutral).

**Net Tilt:** Mixed signals with significant institutional buying but a recent price downgrade and stock decline."
2023-08-11,2,"Ownership decrease: Victory Capital Management Inc. reduced its holdings in MSEX, indicating bearish sentiment. Stock price: Shares opened at $79.90, showing no change from the previous day but reflecting broader market or company-specific concerns. Net tilt: Bearish due to institutional减持行为。请注意，最后一个句子应忽略，因为它包含了非英语内容。净信号为负面，主要由于机构投资者的减持行为。"
2023-08-13,5,"**Price Target Downgrade:** Robert W. Baird downgraded MSEX, reducing the price target from $88.00 to $85.00. **Bullish vs Bearish:** Mixed. While the downgrade is bearish, the new target remains relatively high.

**Ownership Increases:** Multiple institutions increased stakes in MSEX. Llc acquired 1,418 shares, while Bank of Montreal Can and Tortoise Capital Advisors L.L.C. increased positions by 2.1% and 3.8%, respectively, indicating continued institutional interest. **Direction:** Bullish.

**Net Tilt:** Bullish, despite the downgrade, due to significant institutional buying activity."
2023-08-17,7,"Revenue beat expectations with Q2 revenue at $42.80M vs. expected $42.00M (bullish). Institutional ownership increased as Bank of New York Mellon, Citigroup, and MetLife all raised stakes (bullish). However, Wedbush reduced holdings (bearish). EPS forecast for the year is $2.23 (neutral). Stock opened at $79.28 (neutral). **Net tilt: Bullish** due to revenue beat and significant institutional buying outweighing Wedbush’s reduction."
2023-08-19,4,"**Insider Activity:** Management sold 1,066 shares (bearish). Sg Americas Securities LLC increased its stake by 133.5% (bullish).

**Ownership Changes:** Net insider activity shows a decrease with management selling shares, while institutional ownership increased significantly (mixed signals).

**Stock Price:** Opened at $78.78 (neutral).

**Net Tilt:** Mixed signals from insiders and institutions; no clear directional bias."
2023-08-20,1,"**Price Target Downgrade**: Robert W. Baird downgraded Middlesex Water's price target from $88.00 to $85.00 on Tuesday, May 2nd. **Direction**: Bearish. Evidence: The reduction in price target suggests a less optimistic outlook on the stock’s future performance.

NET Tilt: Bearish."
2023-08-25,7,"**Revenue Beat:** Bullish; Q2 revenue was $42.80M vs. $42.00M estimate.

**Price Target Downgrade:** Bearish; Robert W. Baird lowered PT from $88.00 to $85.00.

**Ownership Changes:** Mixed; Llc increased stake by 2,142.9%, Adv bought new stake, but Oppenheimer sold 5,406 shares.

**Stock Performance:** Bearish; MSEX traded down 2.3%.

**Earnings Guidance:** Neutral; analysts forecast FY EPS at 2.23.

**Net Tilt:** Bearish due to downgrade, stock decline, and net negative ownership changes."
2023-08-26,2,"**Ownership Increase:** Hampshire Trust acquired a new position in Middlesex Water in the 4th quarter (Bullish).

**Stock Price:** Nasdaq:MSEX opened at $78.89 on Friday (Neutral).

**Net Tilt:** Bullish due to new institutional ownership, but no other significant signals."
2023-08-30,3,"**Price Target Downgrade:** Robert W. Baird downgraded MSEX’s target price from $88.00 to $85.00, indicating **bearish** sentiment.

**Revenue Beat:** MSEX reported Q revenue of $42.80M, beating analyst estimates of $42.00M, signaling **bullish** performance.

**Stock Performance:** MSEX stock traded down 0.8%, showing **bearish** market reaction despite the revenue beat.

**Net Tilt:** Conflicting signals; overall slightly **bearish** due to downgrade and stock decline."
2023-09-04,6,"**Ownership Trends:** Bullish. Institutional investors like State Street Corp (+7.4%), Vanguard Group (+2.7%), Invesco (+17.6%), Morgan Stanley (+33.8%), and Geode Capital (+3.4%) increased their stakes in MSEX. However, one bank sold 4,300 shares, indicating some selling pressure. **Net Tilt:** Bullish due to significant increases by major institutions outweighing the smaller sell-off."
2023-09-06,3,"**Ownership Increase:** Bullish. Tortoise Capital Advisors increased its stake by 3.8%, indicating confidence. Credit Suisse also purchased 690 shares.

**Earnings Estimate:** Neutral. Analysts predict EPS of $2.23 for the current fiscal year, no change from previous estimates.

**Net Tilt:** Slightly Bullish due to ownership increases, but earnings estimate unchanged."
2023-09-08,3,"Ownership trends mixed but net bullish: SNC increased its position in MSEX by 155.9%, while another firm bought a new stake in the 1st quarter. However, Teton Advisors sold shares. Net direction: **Bullish** due to significant增持信号超过减持信号."
2023-10-07,6,"**Ownership Increases:** Bullish. Multiple institutional investors increased stakes in MSEX, including Adv, Point72 Asset Management, Lazard Asset Management, and Captrust Financial Advisors (position grew by 2,666.7%). Allspring Global Investments also bought 39,540 shares.

**Earnings Estimate:** Neutral. Analysts predict EPS of $2.23 for the current fiscal year.

**Net Tilt:** Bullish due to significant ownership increases."
2023-10-17,3,"**Ownership Increases:** Captrust Financial Advisors increased its holdings in MSEX by 2,666.7% in Q2, indicating strong institutional interest (Bullish). Additionally, Inc. acquired a new stake in MSEX in Q1 (Bullish).

**Revenue Update:** Revenue data shows a $938,000 stake in MSEX, but lacks specific revenue figures or guidance (Neutral).

**Net Tilt:** Bullish due to significant ownership increases."
2023-10-20,2,"**Dividend Increase:** Bullish. Middlesex Water Company increased its common dividend by 4.0% to $0.38 per share, up from $0.365 previously. This follows a regular quarterly dividend declaration of $0.325 per share, indicating strong financial health and confidence in future earnings.

**Net Tilt:** Bullish."
2023-10-26,3,"**Ownership Increases:** Bullish. Md increased its position by 3.0% in Q1, while Point72 Asset Management L.P. purchased a new stake in Q4. Additionally, Planning has taken a position in MSEX. These actions indicate growing institutional interest.

**Net Tilt:** Bullish."
2023-11-03,2,"**Today’s Brief for MSEX:**

- **Trading Performance:** MSEX traded up 2.7%.
- **Ownership Update:** Victory Capital Management Inc. maintains holdings worth $559,000 in MSEX.

**Net Tilt:** Bullish  
**Evidence:** Positive trading performance and stable institutional ownership indicate investor confidence.

No conflicting signals present."
2023-11-05,7,"**Ownership Increases:** Bullish. Multiple institutions increased stakes in MSEX during Q1: Allspring Global Investments, Bank of New York Mellon (+0.3%), American Century Companies (new position), Citigroup (+17.4%), Bank of Montreal (+2.1%), and Metlife Investment Management (+57.2%).

**Stock Price:** Neutral. Shares opened at $68.04 on Friday.

**Net Tilt:** Bullish due to significant institutional buying."
2023-11-09,13,"**Earnings:** MSEX reported Q3 EPS of $0.56, missing consensus of $0.86 (bearish). EPS down YoY from $0.80 (bearish). Net income was $10 million (neutral).

**Revenue:** Q3 revenue was $46.72M, down from $47.73M last year (bearish). System revenues decreased YTD (bearish).

**Net Tilt:** Bearish due to earnings miss and revenue decline."
2023-11-10,1,"**Price Target Downgrade:** Baird downgraded MSEX, lowering the price target to $71 from an unspecified previous level. **Bullish/Bearish:** Bearish. Evidence: Analyst downgrade implies reduced confidence in MSEX’s future performance."
2023-11-13,4,"Today’s headlines for MSEX show mixed signals:

**Bearish:**
- **Earnings Miss:** Q3 EPS-Non-GAAP was $0.56 vs. consensus $0.88, missing expectations significantly.

**Bullish:**
- **Dividend Increase:** Dividend up by an average of 6.6% annually over the last three years.
- **Board Ownership Increase:** Board lifted its position by 39.4% in Q2, indicating confidence.
- **Stock Performance:** MSEX traded up 1.0% despite earnings miss.

**Net Tilt:** Mixed, with significant earnings miss but positive ownership and dividend signals."
2023-11-15,2,"**Ownership Increase:** Invesco Ltd. increased its stake in MSEX by 17.6%, indicating **bullish** sentiment. Additionally, another entity acquired 576 shares, further signaling **bullish** interest. These actions suggest institutional and individual investors are optimistic about MSEX’s prospects.

**Net Tilt:** Bullish"
2023-11-19,6,"**Ownership Trends:** Bullish. KBC Group NV increased its position by 3.0% in Q2, while Bank of New York Mellon Corp, Sg Americas Securities LLC, and Proshare Advisors LLC increased their positions by 1.2%, 133.5%, and 22% respectively in Q1. However, one corporation reduced its stake. Despite the mixed signals, the overall trend is bullish with significant increases from major institutions.

**Net Tilt:** Bullish."
2023-11-22,9,"**Ownership Trends:** Bullish. State Street, BNY Mellon, American Century, and Citigroup increased their stakes in MSEX, with notable increases from State Street (+7.4%) and Citigroup (+17.4%). However, Principal Financial Group reduced its holding by 5.4%, and another entity sold 351 shares.

**Stock Performance:** Bullish. MSEX stock gained 2.0% today, opening at $64.45.

**Net Tilt:** Bullish, despite some ownership reductions, major institutions significantly increased their positions."
2023-11-24,5,"**Institutional Ownership Increase:** Bullish. Vanguard, Pictet Asset Management, Dimensional Fund Advisors, and Invesco all increased their positions in MSEX during Q1 and Q3, indicating institutional confidence.

**Stock Price:** Neutral. Opened at $65.33 on Friday with no additional directional movement signals provided. 

**Net Tilt:** Bullish due to significant institutional buying."
2023-11-27,3,"**Ownership Increases:** Bullish. D increased its stake by 8.0% in Q2, while Bank of New York Mellon Corp and Proshare Advisors LLC boosted their stakes by 1.2% and 22.0%, respectively, in Q1. Institutional buying indicates confidence in MSEX.

NET TILT: Bullish."
2023-11-30,5,"**Ownership Increase:** Bullish. De raised its stake in MSEX by 334.3%, and both Point72 Asset Management and Lazard Asset Management bought new positions in the stock during Q4.

**Price Movement:** Bearish. MSEX traded down $0.68 to close at $63.14 on Thursday.

**Net Tilt:** Mixed signals with ownership increase indicating bullish sentiment but recent price drop suggesting bearish pressure."
2023-12-03,4,"**Ownership Changes:** 
- **Bullish:** Adv boosted holdings by 42.1% in Q2.
- **Bullish:** LLC increased holdings by 35.8% in Q1.
- **Bearish:** BNP Paribas reduced position.

**Revenue Performance:**
- **Bearish:** Revenue of $46.72M missed estimates by $3.28M.

**Net Tilt:** Mixed signals with bullish ownership increases offset by bearish revenue miss and reduction in position by BNP Paribas."
2023-12-04,4,"**Ownership Increases:** Bullish. KBC Group NV increased its stake by 3.0%, Bank of New York Mellon Corp by 1.2%, and Proshare Advisors LLC by 22.0%. Additionally, Dimensional Fund Advisors LP acquired shares. Institutional buying indicates confidence in MSEX’s future performance.

NET TILT: Bullish"
2023-12-07,10,"**Ownership Trends:** Bullish. Multiple large institutional investors (Us Bancorp DE, State Street Corp, Vanguard Group Inc., Pictet Asset Management SA, Dimensional Fund Advisors LP, Bank of Montreal Can, and Adv) increased their stakes in MSEX, indicating confidence. However, Great West Life Assurance Co. Can sold shares.

**Earnings Estimate:** Neutral. Analysts expect EPS of $1.90 for FY 2023.

**Net Tilt:** Bullish due to significant stake increases outweighing the single sale."
2023-12-08,3,"Institutional ownership trends mixed but net positive: De boosted its position by 334.3% in Q2 (bullish), while Lazard Asset Management LLC acquired a new stake in Q4 (bullish). However, Penn Capital Management Company LLC sold shares (bearish). Net tilt: Bullish due to significant增持信号和新进信号。"
2023-12-14,7,"**Insider Activity:** Bearish; James F. Jr. Cosgrove sold 1,352 shares.

**Institutional Ownership:** Bullish; American Century Companies Inc., Comerica Bank, Morgan Stanley, and Manufacturers Life Insurance Company increased their positions in MSEX in Q3.

**Price Movement:** Bullish; MSEX stock gained 5.2%.

**Earnings Estimate:** Neutral; analysts predict EPS of 1.9 for FY.

**Net Tilt:** Bullish due to institutional buying and recent price gain despite insider sell."
2023-12-20,4,"**Ownership Changes:** Bullish. Point72 Asset Management and Lazard Asset Management both initiated new positions in MSEX, indicating institutional interest. However, Clean Yield Group sold shares, showing some divestment.

**Earnings Estimate:** Neutral. Analysts predict EPS of 1.9 for FY, unchanged from previous estimates, suggesting no significant revision in expectations.

**Net Tilt:** Slightly Bullish due to new institutional investments despite some divestment."
2023-12-21,8,"**Insider Activity:** VP Lorrie Beth Ginegaw sold 300 shares (Bearish).

**Institutional Ownership Changes:** 
- Bank of New York Mellon Corp increased stake by 0.3% (Bullish).
- American Century Companies Inc. initiated a new stake (Bullish).
- Citigroup Inc. increased stake by 17.4% (Bullish).
- Bank of Montreal Can increased stake by 2.1% (Bullish).
- Metlife Investment Management LLC increased stake by 57.2% (Bullish).

**Dividends:** Quarterly dividend declared (Neutral).

**Net Tilt:** Bullish due to multiple large institutional increases and new stake initiation, offset by minor insider sell."
2023-12-23,4,"**Ownership Increases:** State Street Corp increased its position by 179.6% in Q1, Blackrock Inc. by 23.8% in Q2, and Morgan Stanley by 33.8% in Q4 (Bullish).

**Price Movement:** MSEX traded down 2.3% (Bearish).

**Net Tilt:** Bullish due to significant institutional buying, but recent price decline suggests caution."
2023-12-27,2,"**Ownership Increase:** Bullish. Adv raised its position in MSEX by 42.1% during Q2, indicating confidence in the stock.

**Stock Price Movement:** Bearish. MSEX stock price down 1.7%.

**Net Tilt:** Mixed signals with ownership increase bullish but recent price movement bearish."
2023-12-28,6,"**Ownership Increases:** Bullish. Blackrock Inc., State Street Corp., and Morgan Stanley increased their stakes in MSEX by 23.8%, 179.6%, and 33.8% respectively, indicating institutional confidence.

**Investment Activity:** Bullish. Sg Americas Securities LLC invested $2.16 million in MSEX, further supporting the stock.

**Earnings Guidance:** Neutral. Analysts predict EPS of 1.9 for the current year, providing stable expectations but no significant change.

**Price Movement:** Bearish. MSEX opened at $67.22, down from previous levels.

**Net Tilt:** Mixed signals with slight bullish bias due to significant institutional buying and new investment, offset by a bearish price movement."
2024-01-02,6,"**Dividends:** Bullish; Middlesex Water increased its quarterly dividend to $0.62 from $0.31.

**Ownership Increases:** Bullish; KBC Group NV and ProShare Advisors LLC increased their stakes by 3.0% and 22.0%, respectively.

**Revenue Miss:** Bearish; QTR revenue was $46.72M vs. $50.00M consensus.

**New Stake Acquisition:** Bullish; Exchange Traded Concepts LLC bought 496 shares.

**Earnings Guidance:** Neutral; analysts expect FY EPS of 1.9.

**Net Tilt:** Mixed signals but overall slightly bullish due to multiple ownership increases and dividend hike."
2024-01-05,13,"**Dividends:** Bullish; Middlesex Water increased its quarterly dividend to $0.62 from $0.31.

**Ownership Increases:** Bullish; multiple firms (Planning, Sg Americas Securities, Point72 Asset Management, Natixis Investment Managers International, Tower Research Capital, Lazard Asset Management, Creative Financial Designs Inc., and Adv) have recently increased their stakes.

**Revenue Miss:** Bearish; Q4 revenue was $46.72M vs. expected $50.00M.

**Stock Performance:** Bearish; MSEX opened at $61.96 and hit a 1-year low of $60.19.

**Earnings Guidance:** Neutral; analysts forecast FY EPS of 1.9.

**Net Tilt:** Mixed signals with ownership increases offsetting revenue miss and stock performance weakness."
2024-01-07,2,"**Ownership Increase:** Bullish. Bank of Montreal Can increased its position by 2.1% in Q1, and Trc significantly boosted its position by 71.1% in Q3, indicating institutional confidence in MSEX.

**Net Tilt:** Bullish."
2024-01-08,4,"**Ownership Changes:** 
- **Bullish:** State Street Corp increased ownership by 179.6%, Blackrock Inc. by 23.8%, and Morgan Stanley by 33.8%.
- **Bearish:** System sold 352 shares.

**Net Tilt:** Bullish due to significant increases by major institutions outweighing the minor sell-off."
2024-01-10,1,"**Price Target Downgrade:** Baird downgraded MSEX, lowering the price target to $69 from an unspecified previous level. **Bullish/Bearish:** Bearish. Evidence: Analyst downgrade implies reduced confidence in MSEX’s future performance."
2024-01-21,3,"**Ownership Changes:**  
- **Bullish:** Point72 Asset Management initiated a new position in MSEX in Q4.  
- **Bearish:** New York State Teachers Retirement System decreased its stake in MSEX.  
- **Bullish:** Deerfield Partners significantly increased its position in MSEX by 334.3% in Q2.  

**Net Tilt:** Bullish due to new and substantial increases in ownership, despite one reduction."
2024-01-23,5,"**Executive Appointment:** Leslie named President and CEO of MSEX (Bullish).  
**Ownership Changes:** Lazard Asset Management increased holdings; a fund reduced position (Mixed).  
**Revenue Miss:** Q4 revenue $46.72M vs. estimates $50.00M (Bearish)."
2024-01-24,7,"**Ownership Changes:** Bullish; Bank of Montreal Can and Adv increased their stakes by 2.1% and 42.1%, respectively, while Llc raised holdings by 6.2%. Bearish; Allspring Global Investments sold 13,177 shares.

**Stock Price Movements:** Mixed; stock up 1.7% but down 5% at some point.

**Earnings Estimate:** Neutral; analysts expect EPS of 1.9 for the current year.

**Net Tilt:** Slightly Bullish due to significant stake increases by major investors despite some selling."
2024-01-26,1,"**Revenue Miss:** Middlesex Water Co. reported Q4 revenue of $46.72 million, missing the consensus estimate of $50.00 million. **Bullish Evidence:** EPS beat expectations by $0.27. **Bearish Evidence:** Revenue miss indicates potential demand weakness. **Net Tilt:** Bearish due to revenue miss outweighing EPS beat.

**Direction:** Bearish

**Evidence:** Revenue miss ($46.72M vs. $50.00M expected) suggests demand concerns, while EPS beat by $0.27 is positive but less impactful."
2024-01-27,8,"**Ownership Increases:** Bullish. Multiple firms increased stakes or acquired new positions in MSEX, including Natixis, Point72, Lazard Asset Management, Bank of Montreal, and Daiwa Securities, indicating institutional confidence.

**Earnings Guidance:** Neutral. Analysts expect EPS of 1.9 for FY, no change from previous estimates.

**Stock Price:** Neutral. Opened at $56.57, no significant movement noted.

**Net Tilt:** Bullish due to multiple ownership increases, but earnings guidance unchanged."
2024-01-28,3,"**Ownership Increase:** Bullish. Both Adv and Trc increased their positions in MSEX by significant percentages (42.1% and 71.1%, respectively).

**Stock Performance:** Bearish. MSEX hit a new 1-year low at $56.47.

**Net Tilt:** Mixed signals with ownership increases indicating support but stock hitting a new low suggesting continued weakness."
2024-01-29,1,**Dividend Announcement:** Middlesex Water Company declared a dividend of $0.325 per share. **Direction:** Neutral. Evidence: The dividend is consistent with previous payouts but does not indicate a change in financial health or growth prospects. No significant shift in EPS or revenue guidance was provided alongside the announcement.
2024-02-02,7,"**Ownership Increases:** Blackrock, State Street, Vanguard, Dimensional Fund Advisors, and Invesco all increased their positions in MSEX, indicating **bullish** sentiment among major investors.

**Stock Performance:** MSEX reached a new 12-month low at $55.70, signaling **bearish** market sentiment.

**Earnings Estimate:** Analysts predict EPS of 1.9 for the current fiscal year, neutral but suggesting no significant change in expectations.

**Net Tilt:** Conflicting signals; ownership increases are bullish while stock performance is bearish. Overall, **net tilt slightly negative** due to recent price action."
2024-02-04,4,"**Ownership Increases:** Multiple firms increased stakes in MSEX: Point72 Asset Management initiated a new stake (bullish), Adv raised holdings by 42.1% in Q2 (bullish), Trc increased by 71.1% in Q3 (bullish), and Lazard Asset Management initiated a new position in Q4 (bullish). **Net Tilt:** Bullish."
2024-02-06,7,"**Ownership Trends:** Bullish. BNY Mellon, American Century, Citigroup, Bank of Montreal, and MetLife all increased their stakes in MSEX, with MetLife’s increase being particularly significant at 57.2%. However, Principal Financial Group decreased its stake by 0.34%, indicating some mixed signals.

**Earnings Estimate:** Neutral. Analysts predict EPS of 1.9 for the current year, providing no directional bias but suggesting stable expectations.

**Net Tilt:** Slightly Bullish due to multiple large institutional increases outweighing the single decrease."
2024-02-07,1,"**Executive Appointment:** Bullish. Middlesex Water Company named a new president/CEO, which could bring fresh leadership and strategic direction. However, the impact is somewhat muted as no specific details about the executive’s background or plans were provided.

**Net Tilt:** Neutral to Slightly Bullish. The appointment suggests potential positive changes but lacks concrete details to strongly influence the trading decision."
2024-02-11,8,"**Institutional Ownership:** Bullish. Daiwa Securities, KBC Group, SG Americas, Point72 Asset Management, and De increased their positions significantly (up to 334.3%). However, Quantbot Technologies and Spire Wealth Management sold shares, indicating mixed sentiment.

**Earnings Estimate:** Neutral. Analysts expect EPS of $1.90 for the current year, unchanged from previous estimates."
2024-02-13,8,"**Dividends & Ownership Increases:** Bullish. Middlesex Water raised its quarterly dividend to $0.33, maintaining a trend of annual increases at 6.6%. Institutional ownership increased significantly with Bank of New York Mellon Corp upping its stake by 0.3%, American Century Companies Inc. initiating a new position, Citigroup Inc. boosting holdings by 17.4%, Bank of Montreal Can increasing by 2.1%, and Metlife Investment Management LLC growing its stake by 57.2%.

**Stock Performance:** Bullish. MSEX traded up 2.0% today.

**Net Tilt:** Strongly Bullish."
2024-02-16,4,"**Ownership Increases:** Point72 Asset Management, De, and Lazard Asset Management all increased their stakes in MSEX, with De’s increase being a significant 334.3%. Additionally, Victory Capital Management acquired 2,411 new shares. **Direction:** Bullish. **Evidence:** Multiple institutional investors increasing positions indicates confidence in MSEX’s future performance."
2024-02-19,1,"**Ownership Decrease:** Bullish signal muted; Amalgamated Bank sold 0.34% of MSEX shares, indicating potential divestment but no clear shift in overall institutional sentiment. No other significant analyst actions or financial updates provided today.

**Net Tilt:** Neutral to Slightly Bearish due to ownership decrease, though limited impact without broader sell-side commentary or financial performance details."
2024-02-21,5,"**Ownership Increases:** Bullish. Bank and Daiwa Securities increased holdings by 0.8% and 138.3%, respectively, while Sg Americas Securities and Assenagon Asset Management initiated new stakes in Q3.

**Price Movement:** Bearish. MSEX traded down 1.3%.

**Net Tilt:** Mixed signals with significant institutional buying but recent price decline."
2024-02-23,12,"**Ownership Changes:** Bullish - Point72, Natixis, and Lazard Asset Management initiated new stakes totaling over $59k. D and TRC significantly increased positions (8.0%, 71.1%). Bearish - Barclays and Sys reduced holdings. Net tilt: **Bullish** due to larger new investments.

**Price Action:** Bearish - Shares opened at $51.47, hitting a new 12-month low of $53.61. Sys maintains a significant but reduced position at $786k. Net tilt: **Bearish** due to price decline and new lows."
2024-02-24,2,"**Ownership Increase:** Bullish. Bank grew its position in MSEX by 1.0% in Q3, and Bank of Montreal Can increased its stake by 2.1% in Q1. Institutional support is strengthening.

NET TILT: Bullish."
2024-02-29,8,"**Earnings Below Expectations:** MSEX Q4 earnings missed estimates with reported EPS of $0.32 vs. $0.40, negative (-0.4). **Bullish Signals:** GAAP EPS positive at $0.32 (+0.61), new President and CEO appointment (+0.53), settlement of litigation (+0.46). **Neutral:** Increased depreciation expense (+0.0), dividend declaration (+0.0). **Net Tilt:** Bearish due to earnings miss, offset slightly by positive executive changes and settlement."
2024-03-01,7,"**Earnings & Revenue:** Bullish signals mixed with bearish ones. MSEX missed Q4 EPS by 26c, reporting $0.74 vs expectations of $1.00, and Q4 net profit fell to $5.77M from $7.17M Y/Y. FY2023 sales also missed consensus at $166.27M vs expected $172.75M. **Analyst Action:** Baird downgraded MSEX’s PT to $59 but maintained ""Outperform"" rating. **Ownership:** Bullish as Daiwa increased holdings by 138.3%. **Net Tilt:** Bearish due to multiple misses and downgrade despite ownership increase."
2024-03-02,20,"**Price Target Downgrade:** Robert W. Baird downgraded MSEX’s price target from $69.00 to $59.00 (Bearish).

**Revenue Miss:** MSEX reported Q4 revenue of $38.60M vs. consensus of $41.00M (Bearish).

**Institutional Ownership Increases:** Multiple institutions increased stakes, including State Street (+179.6%), BlackRock (+23.8%), Morgan Stanley (+33.8%), Point72, Natixis, Lazard, and others (Bullish).

**Institutional Ownership Decrease:** Invesco reduced holdings (Bearish).

**Stock Performance:** MSEX stock up 0.8% but hit a new 12-month low (Mixed).

**Analyst EPS Estimate:** Analysts expect FY EPS of $1.90 (Neutral).

**Net Tilt:** Mixed signals with institutional buying offsetting revenue miss and downgrade."
2024-03-03,3,"**Ownership Increases:** Osaic Holdings Inc. increased its position in MSEX by 2,029.1% in Q2, while Morgan Stanley and Goldman Sachs raised their stakes by 33.8% and 70.9%, respectively, in Q4. **Bullish** on MSEX due to significant institutional buying."
2024-03-04,5,"**Ownership Changes:** Bullish. Major investors like De, Vanguard, Dimensional Fund Advisors, and Invesco increased their stakes in MSEX by 334.3%, 1.5%, 2.1%, and 17.6% respectively. However, Deutsche Bank reduced its position by 50.0%. **Net Tilt:** Bullish due to significant increases outweighing the reduction.

**Direction:** Bullish with mixed signals but net positive."
2024-03-05,1,"**Earnings Miss:** Middlesex Water Co. reported Q4 Non-GAAP EPS of $0.33 vs. consensus of $0.46, missing by $0.13. **Bullish Signal:** None identified. **Bearish Signal:** Earnings miss indicates potential operational challenges or cost overruns. Net Tilt: Bearish."
2024-03-06,9,"**Price Target Downgrade:** Robert W. Baird downgraded MSEX’s price target from $69.00 to $59.00 (Bearish).

**Ownership Changes:** Point72 Asset Management and Natixis Investment Managers International increased stakes; Llc boosted its stake by 35.8%, while Citigroup Inc. reduced its stake (Mixed, slightly Bullish).

**Revenue Miss:** Q4 revenue was $38.60M vs. estimates of $41.00M (Bearish).

**Stock Performance:** MSEX stock up 0.2% (Bullish).

**Earnings Guidance:** Analysts expect EPS of 2.43 for the current year (Neutral).

**Net Tilt:** Mixed, leaning slightly Bearish due to the downgrade and revenue miss."
2024-03-11,8,"**Price Target Downgrade**: Robert W. Baird downgraded MSEX’s price target from $69.00 to $59.00 (Bearish).

**Insider Buy**: MSEX Director acquired $82,720 in stock (Bullish).

**Ownership Increases**: Lazard Asset Management, Natixis Investment Managers International, and Trc increased holdings (Bullish).

**Revenue Miss**: Q4 revenue was $38.60M vs. $41.00M consensus (Bearish).

**Analyst EPS Estimate**: FY EPS forecast is 2.28 (Neutral).

**Dividend Declaration**: MSEX declared a quarterly dividend (Neutral).

**Net Tilt**: Mixed signals with significant bearish and bullish indicators."
