date,n_headlines,summary
2023-10-18,2,"**Revenue Miss:** NBT Bancorp reported Q3 revenue of $121.13M vs. analyst estimates of $126.11M, missing by $4.98M. **Bearish** due to revenue shortfall.

**Ownership Decrease:** Revenue Reduces stake in NBTB. **Bearish** as institutional support wanes.

**Net Tilt:** Bearish."
2023-10-24,19,"**Earnings Beat:** Q3 GAAP EPS of $0.54 vs. $0.52 expected; Non-GAAP EPS of $0.84 vs. $0.70 expected. Bullish.

**Revenue Beat:** Q3 revenue of $135.13M vs. $130.22M expected. Bullish.

**Acquisition Completed:** NBT Bancorp acquired Salisbury Bancorp on Aug 11, 2023. Bullish.

**Dividend Increase:** Q3 dividend increased to $0.32 from $0.30. Bullish.

**Net Income Down:** Q3 net income fell to $24.6M ($0.54 per share) from $39.38M ($0.90 per share). Bearish.

**Share Repurchase:** Purchased 68,500 shares in Q3. Bullish.

**Net Tilt:** Mixed signals but overall bullish due to earnings/revenue beats and strategic acquisitions."
2023-10-25,1,"**Earnings Conference Call:** NBT Bancorp Inc. (NASDAQ:NBTB) held its Q3 2023 earnings conference call on October 25, 2023, at 8:30 AM ET. No specific financial details or analyst actions were provided in the headline. The call likely included discussions on Q3 performance, but concrete figures or analyst upgrades/downgrades are missing. **Direction:** Neutral; **Evidence:** Lack of detailed financial or analyst action information."
2023-10-26,13,"**Bullish Signals:**
- **Price Target Upgrades:** Piper Sandler upgraded target from $39.00 to $42.00; Raymond James from $38.00 to $40.00.
- **Dividend Increase:** Raised dividend by 3.4% annually over last three years.
- **Institutional Ownership Growth:** Captrust, Kentucky, Blackrock, Goldman Sachs, Invesco, and State Street all increased holdings significantly.
- **Stock Performance:** Shares trading up 7.6%.

**Bearish Signals:**
- None identified.

**Net Tilt:** Bullish."
2023-10-27,1,"**Ownership Increase:** Bullish. Bank bought a new stake in NBT Bancorp in the 4th quarter, indicating institutional confidence.

No conflicting signals present. Net tilt is **Bullish**."
2023-10-31,9,"**Net Tilt: Bullish**

- **Price Target Upgrade:** Raymond James raised price target from $38.00 to $40.00.
- **Institutional Ownership Increases:** Blackrock, Vanguard, Dimensional Fund Advisors, State Street, and Geode Capital all increased holdings.
- **Stock Performance:** NBT Bancorp stock up 1.2%.
- **Analyst Expectations:** Analysts predict EPS of 3.07 for the current year.

**Evidence:** Multiple institutional investors increasing holdings and positive price target adjustment indicate bullish sentiment."
2023-11-02,4,"**Piper Sandler upgraded NBT Bancorp’s price target to $42.00 from $39.00, bullish.** Institutional investors increased stakes significantly: Guggenheim Capital LLC upped holdings by 153.5% in Q1, LSV Asset Management boosted its stake by 322.2% in Q2, and Savant Capital LLC purchased 63,851 shares. **Net direction is bullish with strong institutional support.**"
2023-11-06,1,"**Price Target Upgrade:** BMO Capital Markets upgraded NBT Bancorp’s price target to $38 from an unspecified previous level, indicating a more optimistic view on the stock. **Direction: Bullish**. Evidence: Price target increase suggests potential upside.

**Net Tilt:** Bullish."
2023-11-13,2,"**Earnings Downgrade:** NBTB reported a 20% decline in EPS, bearish.  
**Stock Performance:** Stock fell 4.6% over the past week, bearish.

**Net Tilt:** Bearish."
2023-11-14,4,"**Piper Sandler upgraded NBT Bancorp’s price target to $42.00 from $39.00 (bullish)**. **Q3 revenue beat expectations at $135.13M vs. $132.14M forecast (bullish)**. **Allspring Global Investments reduced stake in NBT Bancorp (bearish)**. **Analysts predict FY EPS of 3.23 (neutral)**. **Net tilt: mixed, but slightly bullish due to revenue beat and price target increase**."
2023-11-15,4,"**Ownership Changes:** 
- **Bullish:** Royal Bank of Canada increased holdings by 3.5% in Q3, System increased by 2.7% in Q1, and Metlife Investment Management LLC increased by 1.7% in Q4.
- **Bearish:** Bank of New York Mellon Corp sold 18,281 shares.

**Net Tilt:** Bullish due to multiple large increases outweighing the single decrease."
2023-11-17,3,"**Ownership Decrease:** Bearish — American International Group Inc. reduced its stake in NBT Bancorp Inc., indicating a loss of confidence.

**Analyst Estimates:** Neutral — Analysts predict EPS of $3.23 for the current year, with no change in estimates.

**Net Tilt:** Bearish due to ownership reduction, neutralized slightly by stable EPS estimates."
2023-11-19,2,"**Ownership Changes:** 
- **Bullish:** Captrust Financial Advisors increased holdings by 198.9%, indicating confidence.
- **Bearish:** Corp sold 643 shares, suggesting some investors are reducing exposure.

**Net Tilt:** Mixed signals with a slight bullish bias due to the significant increase by a major holder."
2023-11-22,7,"Analyst sentiment mixed but net bullish: Piper Sandler upgraded price target to $42.00 from $39.00 (bullish). Institutional ownership trends varied: Royal Bank of Canada, System, and Metlife increased holdings (bullish); Principal Financial Group cut stake (bearish). EPS forecast stands at $3.23 for the current year (neutral). Stock opened at $35.96 (neutral). Net tilt: Bullish due to analyst upgrade and multiple increases in institutional holdings outweighing the single reduction."
2023-11-26,9,"**Ownership Increases:** Bullish. Multiple institutions increased their stakes: Royal Bank of Canada (+3.5%, Q3), System (+2.7%, Q1), Metlife Investment Management (+1.7%, Q4), Dimensional Fund Advisors (+3.4%, Q1), State Street (+9.1%, Q1), and Geode Capital Management (+4.8%, Q1).

**Analyst Predictions:** Neutral. Analysts predict EPS of 3.23 for the current year.

**Net Tilt:** Bullish. Ownership increases indicate institutional confidence."
2023-11-28,3,"**Analyst Action:** Piper Sandler upgraded NBT Bancorp’s price target from $39.00 to $42.00 (Bullish).

**Ownership Changes:** 
- Quantbot Technologies LP acquired a new stake in NBT Bancorp (Bullish).
- Dimensional Fund Advisors LP purchased 61,605 shares (Bullish).

**Net Tilt:** Strongly Bullish due to multiple institutional investors increasing stakes and an analyst raising the price target."
2023-11-29,2,"**Ownership Increase:** Citigroup Inc. increased its stake in NBT Bancorp by 11.8% in Q1, indicating institutional confidence (bullish).

**Stock Performance:** NBT Bancorp’s stock price declined by 0.6% today (bearish).

**Net Tilt:** Mixed signals with institutional support but recent underperformance."
2023-12-06,10,"**Ownership Trends:** Bullish. Multiple firms increased stakes in NBT Bancorp, including Blackrock (5.5%), Goldman Sachs (136.0%), Invesco (163.7%), State Street (11.8%), and Captrust (198.9%). However, Winton GROUP reduced holdings (-11.8%). Net tilt: Bullish.

**Stock Price & Earnings Estimate:** Neutral. Shares opened at $37.81. Analysts expect EPS of 3.23 for the current year.

NET TILT: **Bullish** due to significant stake increases outweighing the single reduction."
2023-12-15,5,"**Insider Buy:** Bullish; Director Jason David Brown purchased 350 shares.

**Revenue Beat:** Bullish; Q3 revenue was $135.13M vs. estimates of $132.14M.

**New Ownership:** Bullish; LLC acquired a new stake in NBTB during Q3.

**Dividend Announcement:** Neutral; quarterly dividend declared, payable Dec 15th.

**Stock Price:** Neutral; opened at $41.51 on Friday.

**Net Tilt:** Bullish."
2023-12-17,3,"**Insider and Institutional Activity:** Bullish. An insider director acquired $14,525 worth of stock, indicating confidence in the company’s prospects. Additionally, Captrust Financial Advisors increased its stake by 198.9%, further signaling institutional support.

**Earnings Forecast:** Neutral. Analysts predict EPS of 3.28 for the current year, providing a stable outlook but lacking a clear directional signal.

**Net Tilt:** Slightly Bullish. Insider and institutional buying suggest positive sentiment, while the earnings forecast remains neutral."
2023-12-19,1,"**NBTB Daily Brief (2023-12-19)**

- **Stock Performance**: NBTB gains 5.5% this week.
- **Direction**: Bullish. Evidence: Significant stock gain over the week.

No conflicting signals present. **NET TILT**: Bullish. 

Trader Action: Consider **BUY** for the next session based on positive momentum."
2024-01-02,2,"NBT Bancorp (Nasdaq:NBTB) is set to release Q4 2023 financial results and host a conference call on January 3, 2024, at 8:30 AM ET. No specific financial metrics or analyst actions were provided in today’s headlines. This event could provide critical insights into the company’s performance and future outlook, making it a key catalyst for trading decisions. **Net Tilt: Neutral** until further details emerge."
2024-01-05,1,"Raymond James maintains Outperform rating on NBT Bancorp with a PT of $28.00, unchanged from previous. 

**Direction:** Neutral  
**Evidence:** Analysts at Raymond James maintain their Outperform recommendation but do not adjust the price target, indicating no significant change in outlook.

No other analyst actions, earnings surprises, or major catalysts reported today. 

**Net Tilt:** Neutral"
2024-01-07,6,"**Revenue Beat:** Q4 revenue of $135.13M vs. expectations of $132.14M (bullish).

**Price Target Upgrade:** Raymond James raised PT to $45.00 (bullish).

**Institutional Ownership Increase:** Llc and Captrust Financial Advisors increased stakes (bullish).

**Stock Price Movement:** NBTB traded down 0.5% (slightly bearish).

**Earnings Guidance:** Analysts predict EPS of 3.28 for the current year (neutral).

**Net Tilt:** Bullish, with slight conflicting signals from stock price movement."
2024-01-09,7,"**Ownership Increases:** Blackrock, Vanguard, Dimensional Fund Advisors, State Street, and Geode Capital all increased their stakes in NBT Bancorp (bullish). Additionally, Roubaix Capital purchased 74,246 shares (bullish).

**Price Movement:** NBTB stock traded down $0.88 to $40.02 during midday trading (bearish).

**Net Tilt:** Mixed signals with significant institutional buying but recent price decline."
2024-01-10,7,"**Raymond James upgraded NBT Bancorp’s price target from $40.00 to $45.00**, bullish. Institutional investors including Lazard Asset Management, Royal Bank of Canada, MetLife Investment Management, and ProShare Advisors increased their stakes in NBT Bancorp, indicating **institutional support**. NASDAQ:NBTB opened at $40.36, slightly down. Analysts forecast EPS of 3.28 for the current year, neutral. **Net tilt: Bullish** due to price target increase and institutional buying."
2024-01-21,10,"**Raymond James upgraded NBT Bancorp’s target price to $45.00 from $40.00, bullish.** Revenue beat expectations at $135.13M vs. $132.14M, bullish. Multiple large investors increased holdings: Blackrock (+5.5%), Goldman Sachs (+136.0%), Invesco (+163.7%), and State Street (+11.8%), bullish. Stock gained 2.2%, bullish. Analysts predict EPS of $0.74 for the quarter, neutral. **Net signal strongly bullish.**"
2024-01-22,9,"**Executive Changes:** Bullish. John Watt, Jr. steps down as CEO and President; Scott Kingsley appointed as new CEO and President. (ESS: 0.53)

**Board Appointment:** Neutral. Current CFO to join the board. (ESS: 0.47)

**Ownership Shifts:** Mixed. Citigroup increases holdings by 11.8%, while Td Asset Management sells 45,000 shares. (ESS: -0.01)

**Stock Performance:** Bullish. NBTB opened at $39.51 on Monday. (ESS: 0.23)"
2024-01-23,23,"**Earnings:** NBTB missed Q4 EPS by 3c, reporting $0.64 vs. $0.84 consensus, and fell short of revenue estimates with $137.66M vs. $139.01M. FY2023 EPS also declined to $3.23 from $3.56. However, FY2023 revenue rose to $520.40M from $517.77M, and pre-tax income increased to $159.04M from consensus $162.88M.

**Dividends:** FY2023 dividend per share exceeded expectations at $1.23 vs. $1.22 consensus, and Q4 dividend per share rose to $0.32 from $0.30.

**Ownership & Buybacks:** Great West Life Assurance Co. increased its stake by 4.8%, while NBTB repurchased 155,500 shares.

**Net Tilt:** **Bearish** due to multiple earnings misses and revenue shortfall, despite positive dividend and buyback activity."
2024-01-24,14,"**Price Target Upgrade:** Raymond James upgraded NBTB’s price target from $40.00 to $45.00 (Bullish).

**Earnings Decline:** NBTB reported a decline in annual net income for 2023 (Bearish).

**Revenue Beat:** Q4 revenue of $135.13M beat estimates of $132.14M (Bullish).

**Acquisition:** NBTB completed the acquisition of Salisbury Bancorp in August (Bullish).

**Institutional Ownership Increases:** Multiple institutions increased stakes in NBTB, including Blackrock, Goldman Sachs, Invesco, State Street, Royal Bank of Canada, MetLife, ProShare Advisors, and Llc (Bullish).

**Mixed Signals:** Revenue beat and institutional buying are bullish, while earnings decline is bearish. **Net Tilt:** Bullish due to multiple positive signals outweighing the earnings decline."
2024-01-25,10,"**Earnings Below Expectations:** NBT Bancorp missed full-year 2023 earnings. **Bearish**.

**Price Target Downgrades:** Piper Sandler lowered the price target from $42 to $41. **Bearish**.

**Dividend Increase:** NBT Bancorp increased its dividend by an average of 4.7% annually over the past three years. **Bullish**.

**Ownership Increase:** Captrust Financial Advisors significantly increased its stake by 198.9%. **Bullish**.

**Analyst Ratings:** Piper Sandler maintained an ""Overweight"" rating but lowered the price target. Keefe, Bruyette & Woods maintained a ""Market Perform"" rating with a lower price target. **Net Neutral**.

**Stock Performance:** Shares are down 2.2% from a week ago. **Bearish**.

**EPS Forecast:** Analysts predict EPS of 3.05 for the current fiscal year. **Neutral**. 

**Net Tilt:** Bearish."
2024-01-26,6,"**Ownership Increases:** Bullish. Vanguard Group Inc., Dimensional Fund Advisors LP, and Geode Capital Management LLC all increased their stakes in NBT Bancorp, with Vanguard up 2.0% in Q3, Dimensional up 3.0% in Q2, and Geode up 2.6% in Q2. Additionally, Mirae Asset Global Investments Co. Ltd. acquired 7,000 new shares, and Quantbot Technologies LP initiated a new stake in Q1.

**Price Action:** Neutral. NBTB opened at $36.98 on Friday. 

**Net Tilt:** Bullish due to significant institutional buying."
2024-01-27,8,"**Price Target Upgrade:** Raymond James upgraded NBT Bancorp’s price target from $40.00 to $45.00, bullish.

**Insider & Institutional Buying:** CFO Scott Allen Kingsley purchased 1,000 shares, and Inc. increased its position by 69.9%. Llc also bought a new stake and purchased 3,525 shares, both bullish.

**Stock Performance:** NBT Bancorp stock gained 0.1%, slightly positive.

**Earnings Estimate:** Analysts predict EPS of 2.95 for the current year, neutral.

**Net Tilt:** Bullish due to multiple insider and institutional purchases and a price target upgrade, despite minor stock gain."
2024-01-28,6,"**NBTB Daily Brief (2024-01-28)**

- **Price Target Downgrade**: Piper Sandler downgraded NBTB’s price target from $42.00 to $41.00 (Bearish).
- **Institutional Ownership Increase**: Blackrock Inc., State Street Corp, Bank of New York Mellon Corp, and Great West Life Assurance Co. Can all increased their stakes in NBTB (Bullish).
- **Stock Performance**: Shares traded up (Bullish).

**Net Tilt**: Mixed signals with institutional buying supporting but analyst downgrade cautioning."
2024-01-29,7,"**Bearish Signals:**
- **Downgrades:** Keefe, Bruyette & Woods downgraded NBT Bancorp’s target price from $45.00 to $41.00. Piper Sandler also lowered their price objective from $42.00 to $41.00.
- **Earnings Misses:** Q4 EBIT adjusted at $45.58M vs consensus $49.30M; FY2023 EBIT adjusted at $180.77M vs consensus $195.60M.

**Bullish Signals:**
- **Increased Ownership:** Royal Bank of Canada, Proshare Advisors LLC, and Captrust Financial Advisors increased their stakes in NBT Bancorp.

**Net Tilt:** Bearish due to multiple downgrades and earnings misses outweighing increased ownership."
2024-01-30,4,"**Ownership Changes:** 
- **Bullish:** Llc purchased a new stake in NBT Bancorp in Q3.
- **Bearish:** Seifter sold 8,000 shares, and NBT Bancorp sold 8,000 shares according to SEC filing.

**Price Action:**
- **Bearish:** NBTB traded down $0.77 to $37.19 during midday trading on Tuesday.

**Net Tilt:** Bearish due to selling pressure and price decline."
2024-01-31,6,"**Raymond James upgraded NBT Bancorp’s target price from $40.00 to $45.00**, bullish. **Citigroup Inc. increased its stake by 11.8% in Q1**, bullish. **Lazard Asset Management LLC initiated a new position in Q1**, bullish. **NBT Bancorp stock fell 2.3%**, bearish. **Shares opened at $37.09**, bearish. **The company announced a quarterly dividend to be paid on March 15th**, neutral. **Net tilt**: mixed but slightly bullish due to upgrades and increased ownership."
2024-02-01,1,"**Ownership Increase:** Institutional investor Inc. increased its stake in NBT Bancorp by 69.9% during Q4. **Direction: Bullish**. Evidence: Significant ownership increase suggests confidence in the company’s future prospects.

NET Tilt: Bullish."
2024-02-02,5,"**Price Target Downgrades:** Keefe, Bruyette & Woods downgraded NBT Bancorp’s price target from $45.00 to $41.00. Piper Sandler also cut their price target from $42.00 to $41.00. **Bearish** due to reduced valuation expectations.

**Insider Sell:** Director Lowell A. Seifter sold 3,230 shares. **Bearish** as insider selling can indicate lack of confidence.

**Ownership Changes:** Captrust Financial Advisors increased holdings by 198.9%. Illinois Municipal Retirement Fund purchased 27,611 shares. **Bullish** on institutional interest but conflicting with insider sell.

**Net Tilt:** Mixed signals; slight **bearish** lean due to price target cuts and insider sell."
2024-02-04,4,"**Ownership Increases:** LSV Asset Management increased its stake in NBT Bancorp by 322.2%, while Bank of New York Mellon Corp. increased holdings by 6.6%. Principal Financial Group also acquired 14,366 shares. **Direction:** Bullish. Institutional buying indicates confidence in NBT Bancorp’s prospects.

**Stock Price:** NBTB opened at $34.48 on Friday. **Direction:** Neutral. No additional trading signals provided beyond the opening price.

**Net Tilt:** Bullish. Multiple institutions increasing their stakes suggests positive sentiment towards NBT Bancorp."
2024-02-14,2,"**Analyst Upgrades:** Stephens and Breese both upgraded NBT Bancorp (NBTB) to Overweight, indicating a positive outlook. **Direction:** Bullish. **Evidence:** Multiple analyst upgrades suggest growing confidence in the stock’s performance.

**Net Tilt:** Bullish."
2024-02-15,9,"**Net Tilt: Neutral-Bullish**

**Analyst Actions:**
- **Bullish:** Raymond James upgraded price target from $40.00 to $45.00.
- **Bearish:** Keefe, Bruyette & Woods downgraded target from $45.00 to $41.00; Piper Sandler downgraded from $42.00 to $41.00.

**Ownership Increases:**
- **Bullish:** Royal Bank of Canada, Sei Investments Co., Schroder Investment Management Group, and Envestnet Asset Management Inc. increased holdings.

**Stock Performance:**
- **Bullish:** NBT Bancorp stock up 2.8%.

**Net Tilt:** Signals are mixed but lean slightly bullish due to institutional buying and positive price movement."
2024-02-16,6,"**Insider Activity:** Bearish - Director Lowell A. Seifter sold 4,770 shares (Jan 29).

**Ownership Changes:** Bullish - LSV Asset Management increased holdings by 322.2% in Q2; Bank of New York Mellon Corp increased position by 6.6% in Q3.

**Revenue Performance:** Bearish - QTR revenue $137.66M vs. consensus $138.87M.

**Stake Acquisition:** Bullish - Victory Capital Management acquired 3,746 shares.

**Earnings Guidance:** Neutral - Analysts expect EPS of 2.98 for FY.

**Net Tilt:** Mixed signals with slight lean towards neutral due to conflicting insider sell and stake acquisitions."
2024-02-17,3,"**Insider Buy & Ownership Increase:** Bullish. CFO Scott Allen Kingsley acquired 1,000 shares, and MD increased its position by 5.3% in Q4.

**Stock Price:** Neutral. Shares opened at $35.11 on Wednesday.

**Net Tilt:** Bullish. Insider and institutional buying indicate confidence in the stock."
2024-02-19,7,"**Raymond James upgraded NBT Bancorp’s target price to $45.00 from $40.00 (Bullish)**. **KBW downgraded the target price to $41.00 from $45.00 (Bearish)**. **Director Lowell A. Seifter sold 4,770 shares (Bearish)**. **Revenue missed expectations at $137.66M vs. $138.87M (Bearish)**. **Amalgamated Bank purchased 1,163 shares (Bullish)**. **Analysts expect EPS of 2.98 for the current year (Neutral)**. **Net Tilt: Bearish**."
2024-02-21,3,"**Ownership Changes:**  
- **Bullish:** Quantbot Technologies LP bought a new stake in NBT Bancorp valued at about $189,000.  
- **Bearish:** Sys reduced its stake in NBT Bancorp.

**Stock Price:**  
- Neutral: Shares of NBTB opened at $34.75 on Wednesday.

**Net Tilt:** Mixed signals with a slight bullish bias due to the new institutional investment."
2024-02-22,6,"**Raymond James upgraded NBT Bancorp’s price target to $45.00 from $40.00**, bullish. Institutional investors including Blackrock Inc., Invesco Ltd., and State Street Corp. significantly increased their stakes in Q1, with boosts ranging from 5.5% to 163.7%, bullish. Swiss National Bank also acquired shares, further positive. However, **NBT Bancorp stock fell 1.3% today**, bearish. **Net tilt**: Bullish due to multiple upgrades and stake increases outweighing the recent price drop."
2024-02-25,7,"**Piper Sandler downgraded NBT Bancorp, cutting the target price from $42.00 to $41.00 (Bearish)**. Institutional investors like Blackrock, Vanguard, Dimensional Fund Advisors, and Geode Capital increased stakes in NBT Bancorp (Bullish). However, PNC Financial Services sold shares (Bearish). Analysts predict EPS of 2.98 for the current year (Neutral). **Net Tilt: Mixed**."
2024-02-26,6,"**Price Target Adjustments:** Raymond James upgraded NBT Bancorp’s price target to $45.00 from $40.00 (bullish). Keefe, Bruyette & Woods downgraded it to $41.00 from $45.00 (bearish). **Net Tilt:** Mixed.

**Revenue Performance:** Q4 revenue was $137.66M vs. consensus $138.87M, missing expectations (bearish).

**Ownership Changes:** Quantbot Technologies LP acquired a new stake worth $189,000 (bullish). Charles Schwab Investment Management Inc. also purchased shares (bullish).

**Stock Price:** Opened at $34.39 (neutral).

**Net Tilt:** Mixed, with some bullish signals from ownership increases offsetting bearish revenue performance."
2024-02-28,3,"**Ownership Increase:** Bullish. Captrust Financial Advisors increased its stake in NBT Bancorp by 198.9%, indicating confidence. Additionally, Llc acquired a new stake in the company during the third quarter, further signaling institutional support.

**Stock Performance:** Bullish. NBT Bancorp stock gained 0.3% today, suggesting positive market sentiment.

**Net Tilt:** Bullish. Both ownership increases and the stock gain indicate a positive trend."
2024-02-29,4,"**Insider Sell:** Director Lowell A. Seifter sold 3,230 shares (bearish).

**Price Target Downgrade:** Piper Sandler lowered price target from $42.00 to $41.00 (bearish).

**Ownership Decrease:** Citigroup Inc. reduced holdings (bearish).

**Revenue Miss:** Q4 revenue was $137.66M vs. estimates of $138.87M (bearish).

**Net Tilt:** Strongly Bearish."
2024-03-02,6,"**Ownership Increases:** Multiple firms increased stakes in NBT Bancorp (NBTB): Advisers, LLC, Captrust Financial Advisors (198.9% increase), and Dark Forest Capital Management LP (new investment). **Bullish**.

**Earnings Estimate:** Analysts predict EPS of 2.98 for the current year. **Neutral**.

**Stock Price:** Shares opened at $34.36 on Friday. **Neutral**.

**Net Tilt:** Bullish due to significant ownership increases."
2024-03-04,9,"**Price Target Downgrade**: Keefe, Bruyette & Woods downgraded NBT Bancorp’s price target from $45.00 to $41.00, indicating **bearish** sentiment.

**Insider Sell**: Director Lowell A. Seifter sold 3,230 shares, signaling **bearish** sentiment.

**Institutional Ownership Growth**: Multiple institutions (Charles Schwab, Blackrock, Goldman Sachs, Invesco, State Street) increased their stakes, suggesting **bullish** sentiment.

**Revenue Miss**: NBT Bancorp reported Q4 revenue of $137.66M vs. consensus of $138.87M, indicating **bearish** performance.

**New Institutional Buy**: Deutsche Bank AG acquired 5,046 shares, showing **bullish** interest.

**Net Tilt**: Conflicting signals with significant bearish indicators (downgrade, insider sell, revenue miss) and bullish institutional buying. **NET TILT: Bearish**."
2024-03-10,10,"**Price Target Adjustments:** Raymond James upgraded NBT Bancorp’s price target to $45.00 from $40.00 (bullish). Piper Sandler downgraded it from $42.00 to $41.00 (slightly bearish).

**Institutional Ownership Increases:** Multiple institutions including Northern Trust, Blackrock, Vanguard, Dimensional Fund Advisors, State Street, and Geode Capital increased their stakes (bullish).

**Current EPS Forecast:** Analysts predict EPS of 2.98 for the current fiscal year (neutral).

**Net Tilt:** Bullish due to multiple upgrades and increased institutional ownership outweighing the slight downgrade."
2024-03-16,14,"**Price Target Downgrades:** Keefe, Bruyette & Woods downgraded NBT Bancorp’s price target from $45.00 to $41.00; Piper Sandler also cut their target from $42.00 to $41.00 (Bearish).

**Revenue Miss:** Q4 revenue was $137.66M vs. estimates of $138.87M (Bearish).

**Institutional Ownership Growth:** Multiple institutions increased holdings: Sei Investments (8.1%), Blackrock (0.9%), Vanguard (2.0%), Dimensional Fund Advisors (3.0%), State Street (9.1%), and Geode Capital Management (2.6%) (Bullish).

**Stock Performance:** NBT Bancorp stock traded up 2.3% (Bullish).

**Conflicting Signals:** Bullish signals from institutional buying contrast with bearish analyst downgrades and revenue miss. **Net Tilt:** Mixed, but slightly Bearish due to analyst downgrades and revenue miss."
2024-03-18,2,"**Dividend Increase:** Bullish. NBT Bancorp has raised its dividend for 11 consecutive years, indicating financial stability and growth.

**Insider Sale:** Bearish. NBT Bancorp EVP sold shares, suggesting potential insider concerns about near-term performance.

**Net Tilt:** Mixed signals with one bullish (dividend increase) and one bearish (insider sale)."
2024-03-19,9,"**Net Tilt: Bearish**

- **Downgrade**: Keefe, Bruyette & Woods downgraded NBT Bancorp, lowering the target price from $45.00 to $41.00.
- **Insider Sales**: EVP Amy Wiles sold 641 shares, and another EVP sold $21,550.42 worth of stock, indicating potential lack of confidence.
- **Ownership Increase**: Vanguard Group, Blackrock, and HSBC increased stakes, suggesting some institutional support.
- **Stock Price**: Opened at $33.37, below the new target price.
- **EPS Estimate**: Analysts predict EPS of 2.98 for the current year.

**Conflicting signals but net tilt bearish due to downgrade and insider sales.**"
2024-03-21,2,"**Janney Upgrades NBT Bancorp (NBTB) to Buy**

- **Direction:** Bullish
- **Evidence:** Janney Montgomery Scott analyst Jake Civiello upgrades NBT Bancorp from Neutral to Buy.

NET Tilt: Bullish"
2024-03-22,4,"**Insider Activity:** Bearish - Director Lowell A. Seifter sold 4,770 shares.

**Institutional Ownership:** Bullish - Vanguard Group Inc. increased holdings by 2.3%.

**Stock Performance:** Bullish - NBT Bancorp stock gained 4.7%.

**Earnings Estimate:** Neutral - Analysts predict EPS of 2.88 for the current year.

**Net Tilt:** Mixed signals with slight bullish bias due to stock gain and institutional buying."
2024-03-24,10,"**Analyst Actions:** Bullish; Janney Montgomery Scott upgraded NBTB from ""neutral"" to ""buy,"" while Raymond James raised the price target from $40.00 to $45.00. Bearish; Piper Sandler lowered the price target from $42.00 to $41.00.

**Ownership Changes:** Bullish; Bank of New York Mellon Corp increased its stake by 6.6%, and Llc initiated a new position in Q3.

**Revenue Performance:** Bearish; Q4 revenue missed expectations by $1.21M ($137.66M vs. $138.87M expected).

**Insider Activity:** Bullish; CFO Scott Allen Kingsley purchased 1,000 shares.

**Net Tilt:** Mixed signals but slightly bullish due to upgrades and insider buying."
2024-03-26,1,"**NBTB Files Mixed Shelf Registration**

- **Neutral**: Filed a mixed shelf registration for up to $46M.
- **No specific direction or material impact on operations noted.**
- **Net Tilt**: Neutral.

A trader should focus on other fundamental or technical factors for decision-making."
2024-04-01,7,"**Insider Activity:** CFO Scott Allen Kingsley bought 1,000 shares (bullish), while Director Lowell A. Seifter sold 4,770 shares (bearish).

**Stock Performance:** NBT Bancorp stock traded down 0.2% (slightly bearish).

**Ownership:** Vanguard Group holds $174.80 million in NBT Bancorp (neutral).

**Earnings Estimate:** Analysts predict EPS of 2.89 for the current year (neutral).

**Upcoming Events:** Conference call scheduled for Tuesday at 10:00 a.m. ET, Q1 earnings release expected (neutral).

**Net Tilt:** Mixed signals with slight net bearish bias due to insider selling outweighing buying."
2024-04-15,6,"**Price Target Downgrades:** Keefe, Bruyette & Woods downgraded NBT Bancorp’s price target from $45.00 to $41.00; Piper Sandler also lowered their target from $42.00 to $41.00. **Bearish**.

**Ownership Increase:** Citigroup Inc. increased its stake by 11.8% in Q1. **Bullish**.

**Stock Performance:** NBT Bancorp stock declined by 0.4%. **Bearish**.

**Earnings Release:** NBT Bancorp is set to release earnings on Monday with analysts expecting EPS of $0.67. **Neutral**.

**Net Tilt:** Mixed signals with downgrades and stock decline indicating **bearish** sentiment, but ownership increase suggests some institutional confidence."
2024-04-16,6,"**Analyst Ratings:** Janney Montgomery Scott upgraded NBT Bancorp from ""neutral"" to ""buy,"" positive.  
**Insider Activity:** Director Lowell A. Seifter sold 4,770 shares, negative.  
**Ownership Changes:** Lazard Asset Management LLC and Captrust Financial Advisors increased positions, positive; Nisa Investment Advisors LLC decreased holdings, negative.  
**Earnings Estimate:** Analysts expect EPS of 2.89 for FY, neutral.  
**Net Tilt:** Mixed signals with slight positive bias due to analyst upgrade and asset manager increases."
2024-04-18,2,"**Ownership Increase:** Llc purchased a new stake in NBT Bancorp during Q3, indicating institutional interest (bullish).

**Price Target Set:** Analysts set an average target price of $41.60 for NBTB (neutral to bullish depending on current stock price).

**Net Tilt:** Bullish due to ownership increase, but neutral-bullish overall given mixed signals."
2024-04-20,5,"**Insider Sell:** Director Lowell A. Seifter sold 3,230 shares (Bearish).

**Price Target Downgrade:** Piper Sandler downgraded price target from $42.00 to $41.00 (Bearish).

**Ownership Increase:** MD increased holdings by 5.3% in Q4 (Bullish).

**Earnings Estimate:** Analysts predict EPS of $0.67 for the quarter (Neutral).

**Stock Price:** Opened at $34.61 on Friday (Neutral).

**Net Tilt:** Mixed signals with slight bias towards Bearish due to insider sell and downgrade."
