date,n_headlines,summary
2023-09-19,1,"**Facility Sale:** The Andersons, Inc. completed the sale of its Anselmo, Nebraska, grain facility to Country Partners Cooperative for $0.44M. **Bullish** on cash flow improvement but **bearish** on potential short-term disruption in operations. No EPS or revenue impact mentioned directly, but the sale likely improves liquidity."
2023-09-23,4,"**Ownership Changes:** 
- **Bullish:** De increased its position in ANDE by 1,222.0% in Q1.
- **Bullish:** Another firm increased its position by 817.4% in Q4.
- **Bearish:** Inc. sold 341 shares.

**Earnings Forecast:**
- **Neutral:** Analysts predict EPS of $3.12 for the current year.

**Net Tilt:** Bullish due to significant ownership increases outweighing the minor sell-off."
2023-09-24,3,"**Insider Sell:** CEO Patrick E. Bowe sold 2,498 shares (bearish).

**Institutional Ownership Growth:** 
- Sg Americas Securities LLC increased holdings by 18.6% in Q1 (bullish).
- Lp initiated a new stake in Q4 (bullish).

**Net Tilt:** Mixed signals with one bearish insider sell and two bullish institutional buys/moves."
2023-09-27,7,"**Price Target Upgrade:** Roth MKM upgraded ANDE’s price target from $55.00 to $65.00 (Bullish).

**Insider Sell:** CEO Patrick E. Bowe sold 9,878 shares (Bearish).

**Ownership Increases:** Invesco Ltd. increased holdings by 35.6% in Q1; another entity boosted stake by 817.4% in Q4 (Bullish).

**Revenue Decline:** Revenue down 9.7% YoY (Bearish).

**Stake Acquisition:** PAX Financial Group LLC acquired shares (Bullish).

**Earnings Estimate:** Analysts predict EPS of 3.12 for FY (Neutral).

**Net Tilt:** Mixed signals with significant insider sell offsetting ownership increases and stake acquisitions. Revenue decline is bearish."
2023-10-02,3,"**Stock Performance:** Bullish. ANDE’s stock is up 7.6% over the past three months, indicating positive momentum.

**Dividends:** Neutral. Andersons has a history of paying dividends, which may attract income-focused investors but does not provide new directional insight.

**Net Tilt:** Bullish. The recent stock gain is a strong bullish signal despite the neutral dividend payment information."
2023-10-05,1,"**Share Price Performance:** Bullish. The Andersons, Inc. (ANDE) share price has surged 156% over the past three years, indicating strong investor sentiment and potential underlying business strength.

**Net Tilt:** Bullish. 

No conflicting signals present."
2023-10-10,8,"**Lake Street Capital upgraded Andersons' target price from $50.00 to $60.00**, bullish. COO William E. Krueger and CEO Patrick E. Bowe sold shares recently, bearish. However, institutional ownership increased significantly with De boosting its position by 1,222% and another firm by 817.4%, bullish. Andersons' stock gained 3.1%, bullish. Analysts expect EPS of 3.12 for the current year, neutral. Net tilt: **Bullish**."
2023-10-14,5,"**Roth MKM upgraded ANDE’s price target to $65.00 from $55.00**, bullish. **Blackrock Inc. increased holdings by 2.2% in Q1**, bullish. **Analysts expect EPS of 3.12 for the current year**, neutral. **Shares opened at $50.51 on Friday**, bearish. **Allspring Global Investments holds $299,000 in ANDE**, neutral. **Net tilt**: mixed, but slightly bullish due to upgrades and increased institutional ownership."
2023-10-18,3,"**Ownership Increase:** Bullish. System lifted its stake in ANDE by 13.8% in Q2, while Sg Americas Securities LLC increased its stake by 18.6% in Q1.

**Earnings Estimate:** Neutral. Analysts expect EPS of $3.12 for the current fiscal year.

**Net Tilt:** Bullish due to significant ownership increases, though earnings estimate is neutral."
2023-10-19,2,"**Andersons Inc (ANDE)**

- **Bearish**: Shares fell 4.3% post-commitment purchase announcement at $50, indicating potential overvaluation concerns or negative market reaction to the price.
- **Bullish**: A firm committed to purchasing ANDE at $50, suggesting confidence in the stock’s future performance.

**Net Tilt**: Mixed signals with bearish pressure outweighing bullish support."
2023-10-23,3,"**Earnings Release:** The Andersons, Inc. (NASDAQ:ANDE) is scheduled to release Q3 2023 financial results after 4 p.m. EST on Nov 7. No specific guidance provided yet. Shareholders are up 125% YTD.

**Direction:** Neutral  
**Evidence:** Upcoming earnings release could provide critical insights into Q3 performance and future outlook, but current information lacks specifics. Share price movement driven by earnings surprise likely."
2023-10-27,7,"**Roth MKM upgraded Andersons' target price from $55.00 to $65.00**, bullish. **VP Brian K. Walz sold 3,414 shares**, bearish. **Llc increased holdings by 12.3%**, bullish. **Another entity decreased stake**, bearish. **One entity maintained a $2.15 million position**, neutral. **Analysts predict EPS of 3.12 for the current year**, neutral. **Stock opened at $49.50**, neutral. **Net tilt**: mixed, slightly bullish due to the price target upgrade and increased holdings outweighing the insider sell and stake reduction."
2023-10-28,2,"**Insider Activity:** Bullish. Acadian Asset Management LLC increased ownership by buying a new position in Andersons during Q1. Bearish. VP Anne G. Rex sold 1,523 shares on Aug 8th. **Net Tilt:** Neutral due to conflicting signals."
2023-11-03,4,"**Earnings:** Bullish. Andersons reported Q3 earnings above expectations, though revenues and earnings declined YoY.

**Stock Performance:** Bullish. Shares have gained 41.6% YTD despite earnings decline.

**Net Tilt:** Bullish. Positive earnings surprise outweighs revenue/EPS decline."
2023-11-05,6,"**Insider Activity:** Bearish; CEO Patrick E. Bowe sold 9,878 shares on Aug 30th.

**Institutional Ownership:** Bullish; Raymond James, BNY Mellon, and Cambridge Investment Research increased stakes by 12.5%, 5.0%, and 24.0% respectively in Q1.

**Earnings Estimate:** Neutral; analysts forecast EPS of $0.52 for the quarter.

**Stock Price:** Neutral; opened at $52.77 on Friday.

**Net Tilt:** Mixed signals with bearish insider activity offset by bullish institutional buying."
2023-11-07,18,"**Earnings:** Bullish on net profit but bearish on EPS and pre-tax profit. Andersons reported Q3 EPS of $0.13, missing estimates of $0.53-$0.62, indicating significant underperformance (bearish). However, adjusted net profit rose to $26.80M from $17.40M (bullish).

**EBITDA:** Mixed. Adjusted EBITDA was $70M, up from previous quarters, but Q3 EBITDA fell to $79M from $83M (net tilt slightly bearish).

**Revenue:** No change mentioned, with Q3 revenue at $3.64B.

**Share Performance:** Shares up 49% YTD, suggesting market optimism despite earnings miss.

**Guidance:** FY23 adjusted EBITDA guidance unchanged, indicating stability but no upside revision.

**Net Tilt:** Bearish due to significant EPS miss and slight EBITDA decline, though operational profit growth provides some support."
2023-11-08,13,"**Roth MKM upgraded ANDE’s price target from $55.00 to $65.00**, bullish. **Q3 net income beat expectations at $10M**, bullish. **COO William E. Krueger sold 26,452 shares**, bearish. **ANDE hit a new 1-year high of $53.48**, bullish. **Q3 dividend per share increased to 18.50 cents**, bullish. **State Street Corp, Ltd, De, Vanguard Group Inc., and Dimensional Fund Advisors LP all increased holdings/stakes**, bullish. **FY2023 EBITDA guidance met expectations ($350M-$375M vs consensus $373.87M)**, neutral. **Shares opened at $52.09**, slightly bearish. **Net tilt: Bullish**."
2023-11-09,7,"**Ownership Increases:** Raymond James, Bank of New York Mellon, Cambridge Investment Research Advisors, and Citigroup all increased their stakes in ANDE, indicating **bullish** sentiment (12.5%, 5.0%, 24.0%, and 9.7% respectively).

**Stock Performance:** ANDE traded as low as $46.19 and closed at $47.64, showing **bearish** pressure.

**Earnings Call:** The company held its Q3 2023 earnings call, providing updates but no specific earnings surprises noted.

**Net Tilt:** Mixed signals with significant institutional buying offset by stock weakness."
2023-11-10,3,"**Insider & Ownership Activity:** Bearish. VP Brian K. Walz sold 3,414 shares, and Truist Financial Corp sold 3,388 shares, indicating potential lack of confidence.

**Earnings Estimate:** Neutral. Analysts predict EPS of 3.26 for the current fiscal year, unchanged from previous estimates.

**Net Tilt:** Bearish due to insider and institutional selling, but earnings estimate neutral."
2023-11-12,5,"**Analyst Downgrade:** Com downgraded Andersons from ""buy"" to ""hold,"" bearish.  
**Ownership Increase:** De and Corp significantly increased stakes (1,222% and 817.4%, respectively), bullish.  
**Stock Performance:** Andersons stock up 3.3%, bullish.  
**Net Tilt:** Mixed signals; ownership increases and recent stock gain are positive, but analyst downgrade is negative."
2023-11-13,9,"**Insider Activity:** Bearish; CEO Patrick E. Bowe and Coo William E. Krueger sold shares, indicating potential concerns about future performance.

**Institutional Ownership:** Bullish; Barclays, Raymond James, BNY Mellon, and Cambridge Investment Research increased their positions.

**Revenue Performance:** Bearish; QoQ revenue declined by 13.8%, suggesting weakening demand or operational issues.

**Earnings Guidance:** Neutral; analysts expect EPS of 3.28 for the current fiscal year, no change from previous estimates."
2023-11-14,4,"**Analyst Upgrades:** Lake Street Capital upgraded ANDE’s price target from $50.00 to $60.00; Roth MKM upgraded from $55.00 to $65.00. **Bullish** on valuation.

**Ownership Changes:** Lazard Asset Management LLC initiated a new position in ANDE in Q4. **Bullish** on institutional interest. Bank of New York Mellon Corp trimmed holdings. **Bearish** on some institutional confidence.

**Net Tilt:** Mixed signals with upgrades and ownership adjustments; overall slightly **Bullish** due to higher price targets and new institutional investment."
2023-11-17,6,"**Andersons (ANDE)**

- **Bullish**: Andersons reached a new 12-month high at $53.60. Institutional investors like Millennium Management LLC and Invesco Ltd. significantly increased their positions (822% and 35.6%, respectively).
- **Bearish**: Manire sold 5,000 shares, and the stock fell 2.6%. Analysts expect EPS of $3.28 for the current year.
- **Net Tilt**: Mixed signals with strong institutional buying offset by a recent sell-off and modest EPS expectations.

Traders should consider these conflicting signals before deciding on a position."
2023-11-18,6,"**Com Upgrades Andersons (NASDAQ:ANDE) to Buy**: Bullish. Evidence: Upgrade from neutral to buy with no new PT provided.

**Insider Sales**: Bearish. Evidence: Director Ross W. Manire sold 5,000 shares, and VP Brian K. Walz sold 3,414 shares.

**Institutional Ownership Increase**: Bullish. Evidence: Royal Bank of Canada increased holdings by 23.0%.

**Analyst EPS Estimate**: Neutral. Evidence: Analysts predict 3.28 EPS for the current year.

**Net Tilt**: Mixed signals with slight bullish bias due to institutional support and analyst upgrade."
2023-11-19,7,"**Roth MKM upgraded ANDE’s price target from $55.00 to $65.00**, bullish. CEO Patrick Bowe sold 9,878 shares, bearish. De and another Corp significantly increased holdings (1,222% and 817.4%, respectively), bullish. Another Corp reduced holdings by selling 206 shares, bearish. Revenue fell 13.8% and missed estimates by $260M, bearish. **Net tilt: Bearish due to revenue miss and CEO sale.**"
2023-11-21,1,"**Andersons (ANDE)**

- **Share Performance:** Bullish. Shares gained 5.6% today.
  
- **No Other Signals:** No additional trading-relevant signals or catalysts mentioned.

**Net Tilt:** Bullish based on share performance."
2023-11-22,8,"**Analyst Ratings:** Bullish; StockNews.com upgraded ANDE to ""Buy"" (Positive).

**Insider Activity:** Bearish; Director Ross W. Manire sold 5,000 shares (Negative).

**Institutional Ownership:** Mixed; Texas and Sg Americas Securities increased holdings, while Principal Financial Group decreased holdings.

**Earnings Estimate:** Neutral; analysts predict EPS of 3.28 for the current year.

NET TILT: Mixed signals with a slight bullish bias due to the analyst upgrade."
2023-11-27,6,"**Insider & Ownership Activity:** Bearish - CEO Patrick Bowe sold 9,878 shares (Aug 30). Bullish - Llc increased holdings by 42.1% in Q2, Acadian Asset Management LLC initiated a new stake in Q1, and Td Asset Management Inc invested $688k.

**Earnings Estimate:** Neutral - Analysts predict EPS of 3.28 for FY.

**Stock Price:** Neutral - Opened at $51.16 on Monday.

**Net Tilt:** Mixed signals with slight bullish bias due to significant institutional buying despite insider sell."
2023-11-28,6,"**Analyst Downgrade:** StockNews.com downgraded ANDE, negative.  
**Institutional Buying:** Raymond James, BNY Mellon, Cambridge, and Citigroup all increased positions in Q1 (12.5%, 5.0%, 24.0%, 9.7% respectively), positive.  
**Price Action:** Shares opened at $50.39, down slightly, neutral.  
**Net Tilt:** Mixed signals; institutional buying supports but analyst downgrade weakens."
2023-11-29,3,"**Roth MKM upgraded ANDE’s target price from $55.00 to $65.00 (Bullish)**

**Com cut ANDE’s rating from “Buy” to “Hold” (Bearish)**

**BNP Paribas reduced holdings in ANDE (Bearish)**

**Net Tilt:** Bearish due to mixed signals with downgrades and reduced ownership outweighing the positive price target increase."
2023-11-30,3,"**Ownership Increases:**  
- **Bullish:** Millennium Management LLC increased its stake in ANDE by 822.0% in Q2. Additionally, Invesco Ltd. raised its position by 35.6% in Q1. Hotchkis & Wiley Capital Management LLC acquired 3,730 new shares. Institutional buying indicates confidence in the stock’s future performance.

**Net Tilt:** Bullish due to significant institutional inflows."
2023-12-01,3,"Institutional ownership mixed: Raymond James increased holdings by 2.2%, while Panagora sold 12,991 shares. EPS forecast steady at $3.28 for the current year. Net ownership tilt slightly bullish due to Raymond James'增持行动，但整体信号温和。方向：中性偏多。

NET TILT: NEUTRAL TO SLIGHTLY BULLISH"
2023-12-02,4,"**Analyst Downgrade:** Com downgraded ANDE from ""Buy"" to ""Hold,"" indicating a less optimistic view (Bearish).

**Institutional Ownership Increases:** Both Bank and De significantly increased their stakes in ANDE, showing continued institutional interest (Bullish). Additionally, Swiss National Bank also purchased shares (Bullish).

**Net Tilt:** Despite the analyst downgrade, significant institutional buying suggests mixed signals, but overall slightly Bullish due to strong institutional support."
2023-12-04,1,"**Ownership Increase:** Institutional investor Inc. increased its position in Andersons by 9.4% during Q2, indicating **bullish** sentiment. This suggests confidence in the company’s future prospects."
2023-12-06,8,"**Analyst Upgrade:** StockNews.com upgraded ANDE to ""Buy"" (bullish).

**Insider Sell:** VP Brian K. Walz sold 2,606 shares (bearish).

**Institutional Ownership Increases:** American Century Companies Inc., Deutsche Bank AG, Comerica Bank, and Morgan Stanley all increased their stakes in ANDE (bullish).

**Earnings Estimate:** Analysts predict FY EPS of 3.28 (neutral).

**Net Tilt:** Mixed signals with institutional buying offsetting insider sell; overall slightly bullish due to analyst upgrade and significant institutional support."
2023-12-07,4,"**Ownership Increase:** Bullish. Blackrock Inc. increased its stake in ANDE by 2.2%, indicating institutional confidence.

**Stake Acquisition:** Bullish. Citigroup Inc. purchased 12,537 shares, further boosting institutional interest.

**Stock Performance:** Bearish. ANDE traded down 2.6% today, reflecting short-term weakness.

**Earnings Estimate:** Neutral. Analysts predict EPS of $3.28 for the current year, unchanged from previous estimates.

**Net Tilt:** Mixed signals with slight bullish bias due to increased institutional ownership and purchases."
2023-12-14,3,"**Dividends:** Bullish. The Andersons Inc. increased its Q1 2024 cash dividend by 3% to $0.19 per share, up from $0.185 previously. This marks a continuation of the company’s commitment to returning value to shareholders.

NET TILT: Bullish."
2023-12-15,4,"**Andersons (ANDE)**

- **Bullish**: Andersons hit a new 1-year high at $54.23. Institutional ownership increased significantly with De increasing its stake by 1,222.0% in Q1, Ltd raising its position by 126.4% in Q2, and Lazard Asset Management purchasing a new stake in Q4.

NET Tilt: **Bullish**. Multiple large institutions have substantially increased their holdings, signaling confidence in the stock."
2023-12-16,7,"**Ownership Increase:** Bullish. Institutional investors including Millennium Management LLC (+822%), Invesco Ltd. (+35.6%), State Street Corp (+8.1%), and Fmr LLC (+30.3%) have significantly increased their stakes in ANDE.

**Dividend Increase:** Bullish. ANDE has increased its dividend by an average of 1.9% annually over the past three years.

**Earnings Estimate:** Neutral. Analysts predict EPS of 2.92 for the current fiscal year.

**Stock Price:** Neutral. ANDE opened at $54.74 on Friday.

**Net Tilt:** Bullish due to significant institutional buying and consistent dividend growth."
2023-12-19,5,"Insider Sell: CEO Patrick E. Bowe sold 10,040 shares (bearish). Institutional Ownership: Corp increased holdings by 0.7% (bullish). Price Action: ANDE hit a new 12-month high of $55.83 (bullish). Dividend: Quarterly dividend announced, payable on Jan 22 (neutral). Net Tilt: Mixed signals with bullish price action and institutional buying offset by CEO insider sell."
2023-12-20,1,"**Insider Sell Activity:** Bullish sentiment weakened as insiders sold shares, indicating potential concerns about near-term performance or valuation. Evidence: Insiders sold 0.49% of holdings.

**Net Tilt:** Bearish."
2023-12-21,10,"**Insider Activity:** Bearish; Directors Michael J. Anderson and Ross W. Manire sold 3,000 and 5,000 shares respectively (Dec 20-21).

**Institutional Ownership:** Bullish; multiple institutions increased stakes: Ltd (+126.4% Q2), De (+1,222% Q1), Ltd. (Q3), Lazard Asset Management LLC (Q4), Corp (+817.4% Q4).

**Ownership Decrease:** Bearish; Llc sold 55,810 shares (Dec 21).

**Earnings Estimate:** Neutral; analysts predict EPS of 2.92 for the current year.

**Stock Price:** Neutral; ANDE opened at $55.12 on Thursday. 

**Net Tilt:** Mixed signals with slight net bullish bias due to significant institutional buying outweighing insider sales."
2023-12-24,2,"Institutional ownership trends mixed: 
- Bullish: Millennium Management LLC increased its position by 822.0% in Q2.
- Bearish: Another entity trimmed its stake by 0.34%. 
NET TILT: Mixed signals on institutional interest."
2023-12-26,5,"**Insider Sales:** Bearish. VP Brian K. Walz and Director Ross W. Manire sold shares on Dec 1 and Nov 15 respectively, indicating potential insider concerns.

**Stock Performance:** Bullish. ANDE set a new 1-year high at $57.24, suggesting strong market sentiment.

**Ownership Increases:** Bullish. Both Ltd and De significantly increased their stakes in ANDE, showing confidence in the company’s prospects.

**Net Tilt:** Mixed signals with insider sales vs. positive stock performance and ownership increases. Overall, the bullish signals slightly outweigh the bearish ones."
2023-12-27,2,"**Ownership Increase:** Bullish. De increased its holdings in Andersons by 1,222.0%, indicating strong confidence in the stock.

**Revenue Miss:** Bearish. Andersons reported Q4 revenue of $3.64B, missing analyst estimates of $3.90B, a $260M shortfall.

**Net Tilt:** Mixed signals with significant ownership increase vs. revenue miss."
2023-12-28,2,"**Insider Sell:** CEO Patrick Bowe sold 16,562 shares (DIRECTION: Bearish). This indicates potential lack of confidence in near-term performance or strategic decisions.

**Stake Acquisition:** Same insider sale reported (DIRECTION: Bearish). No new information but reinforces bearish sentiment.

**NET TILT:** Bearish due to significant insider selling."
2023-12-29,2,"**Insider Activity:** Bullish signal mixed. **Bullish Evidence:** Lazard Asset Management LLC increased ownership, purchasing a new stake in Q4. **Bearish Evidence:** Director Michael J. Anderson sold 6,000 shares on Dec 26th. **Net Tilt:** Neutral to slightly bullish due to institutional buying outweighing insider sell.

**Ownership Changes:** Neutral to slightly positive with institutional support but cautious due to insider selling."
2023-12-30,2,"**Ownership Increase:** Millennium Management LLC increased its stake in ANDE by 822.0% in Q2, indicating strong institutional interest (Bullish).

**Stock Price:** ANDE opened at $57.54 on Friday with no significant change (Neutral).

**Net Tilt:** Bullish due to substantial institutional buying."
2023-12-31,5,"**Analyst Downgrade:** Com lowered Andersons' rating from ""buy"" to ""hold,"" indicating **bearish** sentiment (-0.58).

**Institutional Ownership Increase:** Blackrock, Dimensional Fund Advisors, and State Street increased their holdings in Q1, Q2, and Q3 respectively, signaling **bullish** investor confidence (+0.37 each).

**Stock Price:** Andersons opened at $57.54 on Friday, neutral.

**Net Tilt:** Bullish (+0.16)."
2024-01-03,11,"**Revenue Downbeat:** Q4 revenue missed estimates by $260M (-13.8%) to $3.64B, bearish.  
**Earnings Positive:** EPS beat at $0.50, bullish.  
**Institutional Ownership Mixed:** Federated Hermes and Acadian Asset Management increased holdings significantly, while another reduced position, net neutral.  
**Dividend Boost:** Previous quarterly dividend increased to $0.62, bullish.  
**Analyst Forecast:** EPS forecast for the current year is $2.92, neutral.  

**Net Tilt:** Neutral to Slightly Bullish."
2024-01-05,3,"**Analyst Action:** Com cut Andersons from ""buy"" to ""hold,"" downgrading the stock (bearish).

**Ownership Change:** Corp increased its stake in Andersons by 817.4% in Q4 (bullish).

**Price Movement:** Andersons stock traded down 0.4% (slightly bearish).

**Net Tilt:** Mixed signals with analyst downgrade vs. significant ownership increase; overall slightly bearish due to recent price decline and downgrade."
2024-01-08,13,"**Earnings & Revenue:** Bearish. Andersons reported EPS of $0.50, beating estimates but revenue fell 13.8% to $3.64B, missing forecasts by $260M (QoQ).

**Dividends:** Bullish. Quarterly dividend increased from $0.19 to $0.62.

**Ownership:** Mixed. Multiple institutions increased holdings, while CEO Patrick E. Bowe sold 4,406 shares.

**Price Action:** Bearish. Stock traded down 0.5%.

**Net Tilt:** Net bearish due to revenue miss and insider sell."
2024-01-09,7,"**Insider Activity:** Bearish; VP Brian K. Walz and Director Michael J. Anderson sold shares, indicating potential concerns about the stock’s future performance.

**Institutional Ownership:** Bullish; Vanguard Group Inc., Dimensional Fund Advisors LP, and State Street Corp. increased their positions, suggesting confidence in the company’s long-term prospects.

**Price Movement:** Bearish; the stock traded as low as $52.55 and closed at $52.83, reflecting downward pressure.

**Dividend Announcement:** Neutral; the company declared a quarterly dividend to be paid on January 22nd, providing some stability but no clear directional signal.

**Net Tilt:** Mixed signals with a slight lean towards bearish due to insider sales and price decline."
2024-01-10,4,"**Analyst Downgrade:** Com lowered Andersons' rating from ""Buy"" to ""Hold,"" citing concerns (bearish).

**Insider Sell:** Director Ross W. Manire sold 5,000 shares (bearish).

**Institutional Ownership:** Blackrock Inc. increased its stake by 2.2% in Q1 (bullish).

**Stock Performance:** Shares down 4.2% post-earnings (bearish).

**Net Tilt:** Bearish due to analyst downgrade and insider sell, offset slightly by institutional buying."
2024-01-13,8,"**Earnings:** Bullish. EPS of $0.50 vs. expected $0.61, missing but still positive.

**Analyst Action:** Bullish. StockNews.com upgraded ANDE.

**Insider Activity:** Bearish. CEO Patrick E. Bowe and Director Ross W. Manire sold shares.

**Institutional Ownership:** Bullish. Millennium Management LLC increased holdings by 822%, and Invesco Ltd. raised holdings by 35.6%.

**Revenue:** Bearish. Revenue of $3.64B missed expectations of $3.90B.

**Net Tilt:** Mixed signals with some bullish (upgrade, institutional buying) and bearish (missed EPS, revenue, insider sales)."
2024-01-18,4,"**Ownership Decrease:** Bearish — Strs Ohio reduced its stake in ANDE.

**Revenue Decline:** Bearish — Q4 revenue fell 13.8% YoY.

**Stock Performance:** Bearish — Shares opened at $51.65, down from previous close.

**Earnings Guidance:** Neutral — Analysts forecast EPS of $2.92 for the current year.

**Net Tilt:** Bearish due to ownership decrease, revenue decline, and stock performance."
2024-01-20,8,"**Ownership Increases:** Blackrock, Vanguard, Dimensional Fund Advisors, State Street, and Invesco increased their holdings in ANDE, indicating institutional bullishness (evidence: significant percentage increases).

**Revenue Miss:** ANDE reported Q4 revenue of $3.64B vs. estimates of $3.90B, missing expectations (bearish, evidence: revenue miss of $260M).

**Stock Performance:** ANDE stock rose 1.5%, despite the revenue miss (mixed signal, evidence: positive price movement amid negative earnings news).

**Net Tilt:** Mixed, with strong institutional buying offsetting revenue disappointment."
2024-01-21,6,"**Insider Activity:** Bearish; CEO Patrick E. Bowe and Director Ross W. Manire sold shares recently, indicating potential concerns about the stock’s future performance.

**Institutional Ownership:** Bullish; Raymond James, Bank of New York Mellon, and Citigroup all increased their stakes in ANDE, suggesting confidence in the company’s long-term prospects.

**Revenue Performance:** Bearish; Q4 revenue declined by 13.8% YoY, signaling weakening demand or operational challenges.

**Net Tilt:** Mixed signals with insider selling vs. institutional buying and revenue decline, but overall slightly bearish due to recent insider sales and revenue drop."
2024-01-22,5,"**Ownership Changes:** 
- Bullish: **Acadian Asset Management LLC** initiated a new position in ANDE in Q1.
- Bearish: **Bank of New York Mellon Corp** sold 14,420 shares in Q2.
- Bullish: **Ltd** increased its stake in ANDE by 126.4% in Q2.

**Earnings Estimate:**
- Neutral: Analysts predict EPS of 2.92 for the current year.

**Net Tilt:** Mixed signals with slight bullish bias due to significant stake increases."
2024-01-24,4,"**Insider Activity:** VP Brian K. Walz sold 2,606 shares (bearish). **Ownership Changes:** Allspring Global Investments and Cambridge Investment Research Advisors increased their stakes (bullish). **Stock Price:** Opened at $52.07 (neutral).

**Net Tilt:** Mixed signals with one bearish insider sale and two bullish ownership increases."
2024-01-25,7,"**Earnings:** Bullish; The Andersons reported EPS of $0.50, beating the expected $0.61.

**Revenue:** Bearish; Revenue declined 13.8% YoY.

**Insider Activity:** Bearish; Director Ross W. Manire sold 5,000 shares.

**Institutional Ownership:** Mixed; Federated Hermes Inc., Corp, and Acadian Asset Management LLC increased holdings significantly, while one institution lifted its position modestly. Net tilt is slightly bullish due to substantial increases by major investors.

**Net Tilt:** Mixed, with significant bearish signals from revenue and insider selling offset by strong institutional buying interest."
2024-01-26,9,"**Insider Activity:** Bearish; CEO Patrick E. Bowe and Director Michael J. Anderson sold shares (4,406 and 3,000 respectively). **Institutional Ownership:** Bullish; Raymond James, BNY Mellon, Citigroup, and Versor increased holdings. **Sell-Side Activity:** Neutral; analysts predict EPS of 2.92 for the current year. **Price Movement:** Bullish; stock up 0.5%. **Net Tilt:** Mixed signals with slight bullish bias due to institutional buying and positive price movement."
2024-01-27,2,"Insider sell: VP Brian K. Walz sold 2,606 shares (bearish). Texas increased its position by 14.5% in Q3 (bullish). **Net tilt:** Mixed signals; insider sell is bearish but institutional increase is bullish."
2024-01-28,2,"**Ownership Increase:** Bullish. Millennium Management LLC increased holdings in ANDE by 822.0% in Q2, while Invesco Ltd. increased holdings by 35.6% in Q1. Institutional support suggests confidence in the stock’s future performance.

**Net Tilt:** Bullish."
2024-01-29,2,"**Earnings Release:** ANDE is scheduled to release Q4 and FY2023 results on Feb 20 post-market. No guidance or earnings surprise details available yet. **Neutral** until further data.

No other trading-relevant signals provided in today’s headlines."
2024-02-01,4,"**Ownership Increase:** Texas boosted its stake in ANDE by 13.6%, indicating institutional interest (Bullish).

**Revenue Decline:** Q4 revenue dropped 13.8% YoY, signaling weakening demand (Bearish).

**Analyst Estimates:** Analysts expect EPS of 2.92 for the current year, showing cautious optimism (Neutral).

**Net Tilt:** Mixed signals with institutional support but revenue decline; overall slightly Bearish due to revenue drop."
2024-02-02,7,"**Insider Activity:** Bearish; Director Ross W. Manire sold 5,000 shares, and CEO Patrick E. Bowe sold 10,040 shares.

**Institutional Ownership:** Bullish; Ltd increased position by 126.4%, Federated Hermes Inc. by 762.0%, Acadian Asset Management LLC acquired a new position, and Corp increased holdings by 817.4%. However, Victory Capital Management Inc. reduced its position.

**Net Tilt:** Mixed signals with significant insider selling but strong institutional buying."
2024-02-03,4,"**Ownership Increase:** Millennium Management LLC increased its position in ANDE by 822.0%, while Invesco Ltd. raised its stake by 35.6%. **Bullish** on institutional support.

**Price Movement:** ANDE traded down 1.3%. **Bearish** on short-term sentiment.

**Holdings Update:** Raymond James & Associates has holdings worth $476,000 in ANDE. **Neutral** on current analyst positioning.

**Net Tilt:** Mixed signals with strong institutional buying but recent price weakness."
2024-02-04,1,"**Ownership Decrease:** Principal Financial Group Inc. sold shares of ANDE, reducing ownership by 0.34%. **Bearish** as institutional selling can signal reduced confidence in the stock.

**Net Tilt:** Bearish due to significant institutional selling."
2024-02-05,3,"**Insider Activity:** Bearish - VP Brian K. Walz sold 2,606 shares on Dec 1, indicating potential insider concerns.

**Institutional Ownership:** Bullish - Bank increased holdings by 1.0% in Q2, suggesting institutional confidence.

**Stock Performance:** Bearish - Stock opened at $52.29 on Monday, down 0.11%.

**Net Tilt:** Mixed signals with slight lean towards bearish due to insider sell and stock loss."
2024-02-08,16,"**Earnings Estimate Upgrade:** Roth Capital upgraded FY2023 EPS estimates (bullish).

**Revenue Decline:** Revenue down 13.8% YoY (bearish).

**CEO Insider Sell:** CEO Patrick E. Bowe sold 10,040 shares (bearish).

**Institutional Ownership Increase:** Multiple institutions increased stakes (bullish): Federated Hermes (+762%), Texas (+13.6%), Dimensional Fund Advisors (+1.7%), Blackrock (+2.2%), Vanguard (+1.2%), State Street (+1.2%).

**Consensus Estimates:** FY2023 EPS consensus at $2.92; Q1 2024 EPS estimated at $0.45.

**Rating Reaffirmed:** Roth Capital reaffirmed neutral rating (neutral).

**Net Tilt:** Mixed signals; slight bullish bias due to institutional buying and EPS upgrade, offset by revenue decline and insider sell."
2024-02-10,2,"**Ownership Changes:**  
- **Bullish:** Llc increased its stake in ANDE by 13.5% in Q3, indicating confidence.  
- **Bearish:** New York Life Investment Management LLC sold shares, reducing its position slightly.  
**Net Tilt:** Mixed signals suggest cautious optimism."
2024-02-11,6,"Institutional ownership in ANDE has increased significantly across multiple quarters, with notable boosts from Inc. (+9.4% Q2), Lazard Asset Management LLC (+11.6% Q3), Fze (new stake Q4), and Captrust Financial Advisors (+44.5% Q1). This indicates strong institutional confidence (Bullish). ANDE is scheduled to release quarterly earnings on Monday, providing potential catalysts for price movement. The stock opened at $52.25 on Friday. (Net Tilt: Bullish)"
