date,n_headlines,summary
2023-12-03,4,"**Insider Sell:** EVP Debora Shoquist sold 15,824 shares (Bearish).

**Institutional Ownership Increase:** Silvercrest Asset Management increased stake by 43.0% in Q2 (Bullish). Polar Capital Holdings also acquired NVDA shares (Bullish).

**Stock Price:** Opened at $467.65 (Neutral).

**Net Tilt:** Mixed signals with insider sell offset by institutional buying."
2023-12-04,6,"**Partnership:** Bullish; Runjian teams up with Nvidia.

**Insider Sell:** Bearish; Nvidia insiders file paperwork to dump 370,000 shares.

**Stock Performance:** Bearish; Nvidia shares down 10% as of Monday afternoon.

**Earnings Estimate:** Neutral; analysts expect EPS of 10.94 for the current year.

**Earnings Report:** Bullish; Nvidia reports 'blowout' third-quarter earnings.

**Dividend Announcement:** Neutral; Nvidia announces a quarterly dividend to be paid on Dec 28th.

**Net Tilt:** Mixed signals; earnings beat vs insider sell and stock drop."
2023-12-05,19,"**Deutsche Bank upgraded NVDA’s price target from $440 to $560, bullish.** Multiple partnerships announced with SoftBank, Yotta, and Lattice Semiconductor, all positive. **Nvidia plans to build semiconductor plants and an R&D center in Japan**, indicating expansion and investment in future growth. **Share prices are rising**, further supporting a bullish stance. **Several firms increased their stakes in NVDA**, including Wealth Inc., Silvercrest Asset Management, and Winton GROUP, signaling investor confidence. **However, NVDA opened at $455.10**, slightly bearish compared to previous days. **Net tilt is bullish due to strong upgrades and partnerships outweighing minor price fluctuations.**"
2023-12-06,8,"**Partnerships & Production Expansion:** Bullish. Nvidia collaborates with the U.S. government to produce restricted AI chips and partners with Japanese firms, expanding AI chip production in Japan.

**Ownership Increase:** Bullish. Bank of New York Mellon Corp increased its stake in NVDA by 1.5%.

**Stock Performance:** Bullish. NVDA shares up 1% pre-market.

**Product Development:** Neutral. NVDA is developing new chips for both China and unspecified markets.

**Net Tilt:** Bullish."
2023-12-07,5,"**Amazon and Nvidia Are Teaming Up in the Cloud** (Bullish): Strategic partnership boosts cloud computing prospects.

**Nvidia Stock Bounces Off** (Bullish): Positive market reaction indicates renewed investor interest.

**Zurich grew its holdings in shares of NVIDIA by 84,165.9% in the second quarter** (Bullish): Significant institutional buying signals strong confidence.

**Nvidia Co. (NASDAQ:NVDA) Shares Sold by Carolinas Wealth Consulting LLC** (Bearish): Contrasts with bullish signals, indicating mixed sentiment among investors.

**Equities analysts predict that NVIDIA Co. will post 10.94 EPS for the current fiscal year** (Neutral): Consensus forecast provides baseline expectations.

**Net Tilt:** Bullish, despite mixed signals, due to significant institutional buying and strategic partnerships."
2023-12-08,12,"**Partnerships:** Bullish. YTL Power collaborates with Nvidia to build AI infrastructure in Malaysia, signaling expanding market reach.

**Ownership Increases:** Bullish. Multiple firms increased their stakes in NVDA: one raised by 25.1% in Q3, another by 20.0% in Q2, and another by 20.2% in Q2, indicating confidence.

**Earnings & Guidance:** Neutral. Q1 2026 EPS estimates and consensus for FY earnings at $10.94 per share provided but no specific beats/misses noted.

**Stock Performance:** Bullish. NVDA higher in 2024, opening at $465.96 on Friday.

**Net Tilt:** Bullish."
2023-12-09,12,"**Product Release:** Bullish. Geforce Now launched in South Africa, expanding reach.

**Partnerships:** Mixed. Ytl collaboration and Intel foundry exploration positive; Isuzu investment adds credibility. 

**Insider Activity:** Bearish. EVP Debora Shoquist sold 15,824 shares.

**Ownership Changes:** Mixed. Llc increased holdings by 327.1%, while Itau Unibanco sold 53,181 shares.

**Revenue Outlook:** Neutral. Data center revenue growth expected but no specific figures provided.

**Dividends:** Neutral. Quarterly dividend announced, payable on Dec 28th.

**Stock Price:** Neutral. Opened at $475.06 on Friday."
2023-12-10,3,"**Nvidia (NVDA) Daily Brief for 2023-12-11**

- **Stock Performance:** NVDA stock fell (-0.51).
- **Facility Expansion:** Bullish; Nvidia CEO plans to establish a base in Vietnam (+0.41).
- **Stake Acquisition:** Neutral; Cynosure Management LLC bought 634 shares (+0.18).

**Net Tilt:** Mixed, with a slightly bullish bias due to expansion plans."
2023-12-11,20,"**Partnerships:** Bullish. Nvidia is expanding collaborations with YTL Power International, Lattice, and HP Enterprise.

**Regulatory Investigation:** Bearish. The US is investigating Nvidia.

**Investments & Market Entry:** Bullish. Nvidia will invest $250M in chips and establish an AI hub in Vietnam.

**Ownership Changes:** Mixed. Kemnay Advisory Services increased stake while Industrial Alliance and JT Stratford trimmed positions.

**Supply & Production:** Neutral. Nvidia is launching production in Vietnam.

**Net Tilt:** Bullish."
2023-12-12,15,"**KeyCorp Downgraded NVDA**: Price target lowered from $750.00 to $650.00 (Bearish).

**Regulatory Scrutiny**: U.S. reviewing Nvidia’s AI chip sales to China (Bearish).

**Partnerships & Expansion**: Nvidia partners with Malaysian utility YTL and builds AI data center in Johor (Bullish).

**Ownership Changes**: SRS Capital Advisors reduces position; P. sells 26,599 shares (Bearish). LLC and Seven Eight Capital maintain positions (Neutral).

**Stock Performance**: NVDA shares rose but opened at $466.27 (Mixed).

**Dividend Announcement**: Quarterly dividend to be paid on Dec 28 (Neutral).

**Net Tilt**: Bearish due to downgrade and regulatory concerns, offset by bullish partnerships."
2023-12-13,6,"**Insider Activity:** EVP Debora Shoquist sold 15,824 shares (Bearish).

**Investment & Ownership Changes:** 
- Nvidia invested $250M in Vietnam (Bullish).
- Llc increased stake by 2.6% (Bullish).
- CCM Investment Advisers LLC decreased stake (Bearish).
- Neo Ivy Capital Management made a new investment (Bullish).

**Net Tilt:** Mixed signals with slight Bullish bias."
2023-12-14,10,"**Jefferies Financial Group upgraded NVIDIA’s price target from $500.00 to $610.00**, bullish. **Revenue boomed throughout the year**, bullish. **Nvidia RTX Super GPUs expected to go on sale in January**, bullish. **Demand for Nvidia's GPU surged**, bullish. **Nvidia stock topped $600**, bullish. **Nvidia investing $250 million in unspecified projects**, neutral. **Nvidia discontinuing GeForce GTX 16 series by Q1 2024**, bearish. **TSMC received rush orders for Nvidia**, bullish. **Cornerstone Capital Inc. took a position in NVDA**, neutral. **Net tilt: Bullish**."
2023-12-15,5,"**Product Launch:** Bullish. GeForce Now launches in South Africa, expanding reach.

**Product Discontinuation Speculation:** Bearish. Speculation that Nvidia could scrap GTX 1650, potentially signaling shift in product strategy.

**Analyst Ratings:** Neutral. Bernstein and B of A Securities both maintain Buy ratings without changing price targets.

**Stock Performance:** Bullish. Nvidia stock up 231% today, indicating strong market sentiment.

**Net Tilt:** Mixed signals with strong bullish performance but bearish speculation on product discontinuation."
2023-12-16,4,"**Ownership Increase:** Northern Trust Corp increased its stake in NVDA by 3.6% in Q3, bullish (institutional support).

**Business Contract:** Ltd received an order from Nvidia, bullish (customer demand).

**Legal Concerns:** Nvidia faced criticism over monopolistic practices, bearish (potential regulatory risk).

**Stake Acquisition:** Comerica Bank acquired 58,598 NVDA shares, bullish (institutional interest).

**Net Tilt:** Mixed signals with institutional support and customer demand offsetting legal concerns."
2023-12-18,5,"**Nvidia (NVDA) Daily Brief - 2023-12-18**

- **Stock Performance:** NVDA is up 235% today, highly bullish.
- **Product Release:** Rumored new RTX 4090 GPU launch, potentially bullish.
- **Partnership:** Mediatek and Nvidia partnership announced, likely positive.

**Net Tilt:** Bullish."
2023-12-19,7,"**Product Release:** Bullish - Nvidia plans to release a cheaper RTX 3050 in February 2024, potentially boosting sales and market share.

**Stock Performance:** Bearish - NVDA stock is down 2% on Tuesday, with a director selling $5M in common stock.

**Product Development:** Neutral - Nvidia is developing a new AI product and a new RTX 3050 variant, but these developments have not positively impacted the stock today.

**Net Tilt:** Bearish due to stock decline and insider sell, despite positive product release news."
2023-12-20,15,"Wolfe Research upgraded NVDA’s price target to $630 from $570, bullish. Multiple firms increased holdings/stakes in NVDA, including Llc (+1.7%), Inc. (+37.5%), Pllc (+50.0%), Gqg Partners LLC (new position), and Morgan Stanley (+20.2%), all bullish. Some decreased stakes, like Gunderson Capital Management Inc., slightly bearish. First Hawaiian Bank and another Llc acquired shares, reinforcing bullish sentiment. Overall, net tilt is bullish due to significant stake increases outweighing decreases."
2023-12-21,11,"**Earnings:** Bullish. Nvidia beat Q3 expectations, reporting better-than-expected results.

**Analyst Action:** Bullish. Evercore ISI upgraded NVDA’s target price to $600.

**Ownership Changes:** Mixed. Department increased holdings by 7.9%, while Vontobel Holding, Advisors, and Tlwm reduced positions.

**Price Movement:** Bearish. NVDA traded down 3.0%, closing at $490.35 after hitting a low of $488.95.

NET TILT: Mixed, with some bullish signals (earnings, analyst upgrade) offset by bearish ones (price drop, multiple sell-offs)."
2023-12-22,9,"**KeyCorp downgraded NVIDIA’s price target to $650 from $750, bearish.** Shares soared over 200%, very bullish. **NVIDIA set to reveal new AI advancements, bullish.** Multiple institutional investors reduced holdings: Grassi Investment Management, First Financial Corp IN, and Crestmont Private Wealth LLC, bearish. However, First Financial Corp IN and another firm still hold significant stakes ($1.78M and $403K respectively), mixed but slightly bullish overall. **Net tilt: Mixed, leaning slightly bullish due to stock surge and product anticipation.**"
2023-12-23,9,"**NVIDIA (NVDA)**

- **Bullish Ownership Trends**: Geode Capital Management, LLC increased stake by 3.0%, Llc by 2.6%, and Zurich by 84,165.9% in Q2 (multiple positive ownership signals).
- **Bearish Ownership Trend**: Legacy Bridge LLC reduced position (contradicting other trends).
- **Earnings Estimate**: Analysts predict earnings jump (bullish).
- **Price Action**: Shares opened at $488.30, with multiple analysts bullish on future gains.

**Net Tilt**: Bullish due to strong ownership increases outweighing the single reduction."
2023-12-24,6,"**Ownership Increase:** Bullish. GQG Partners LLC and Natwest Group plc increased their stakes in NVDA, indicating institutional confidence.

**Donations & Fundraising:** Neutral. NVDA donated $15M to Israeli tech and raised $15M separately, likely for unspecified purposes.

**Earnings Estimate:** Neutral. Analysts predict EPS of 11.06 for the current year, no change noted.

**Stock Price:** Neutral. NVDA opened at $488.30, no significant movement indicated.

**Net Tilt:** Neutral. Institutional buying is positive, but fundraising and donations lack clear trading signals."
2023-12-25,11,"**Insider & Ownership Activity:** EVP Debora Shoquist sold 20,000 shares (bearish). Multiple institutions increased holdings (bullish): Llc, Mirae Asset Global Investments Co., and Pllc. Others reduced stakes (bearish): Inc, Bank, and Corp. **Net Tilt:** Neutral.

**Analyst Actions:** Piper Sandler maintained an ""overweight"" rating with a $620 price target (bullish).

**Miscellaneous:** Nvidia and employees donated $15 million (neutral). Corp holds a $21.91M stake (neutral). Quarterly dividend announced (neutral).

**Net Signal:** Neutral."
2023-12-26,5,"**Ownership Changes:** 
- **Bullish:** LLC boosted its position in NVDA by 6,832.2% in Q3, and another firm increased its stake by 350% in Q3. Additionally, Wedge Capital Management acquired 86 new shares.
- **Bearish:** Corp raised its stake in Q2 but management reduced its position.

**Net Tilt:** Bullish due to significant increases from multiple large investors outweighing the single reduction by management."
2023-12-27,1,"**NVIDIA (NVDA)**

- **Stock Performance**: NVDA opened at $492.79, up 0.23% from the previous close (Bullish).

No other significant trading-relevant signals or catalysts were reported in today’s headlines. 

**Net Tilt**: Neutral to Slightly Bullish.

A trader should consider holding or buying cautiously based on the slight positive open, but no major catalysts or analyst actions were noted today."
2023-12-28,11,"**Product Release:** Bullish. Nvidia launched a modified GPU in China, indicating expanding market reach.

**Institutional Ownership:** Mixed. Morgan Stanley and another LLC increased holdings (+19.3%, +20.2%), while Weaver Consulting Group and Il sold shares (-7,595 shares). Net tilt slightly bullish due to larger increases.

**Fundraising & Holdings:** Neutral. Nvidia raised $15M, and various institutions hold significant positions ($275.31M, $2.20M).

**Stock Price:** Neutral. NVDA opened at $494.17 on Thursday with no direct impact on price movement noted."
2023-12-29,15,"**Product Release:** Bearish. Nvidia introduced less powerful versions of its gaming chips for China, indicating potential demand concerns or regulatory pressures.

**Stock Performance:** Mixed. Nvidia’s stock rose but ended down 1%, reflecting conflicting investor sentiment.

**Ownership Changes:** Net Neutral. While some firms increased their positions (Llc +12.7%, Inc. +1.5%), Premier Bank sold shares, showing mixed institutional interest.

**Revenue:** Bullish. Nvidia reported record-breaking Q3 revenue of $18 billion, signaling strong financial performance despite product downgrades."
2023-12-30,4,"**Earnings & Estimates:** Analysts upgraded Q1 2025 EPS estimates for NVDA to $0.6 above previous forecasts, indicating **bullish** sentiment. Zacks Research forecasts Q1 2025 EPS at $3.65, aligning with consensus expectations. Current full-year EPS consensus stands at $11.06. **Net Tilt:** Bullish due to upward revision.

**Catalysts:** None mentioned. **Net Tilt:** Neutral.

**Net Overall Tilt:** Bullish."
2023-12-31,5,"**Ownership Changes:** Zurich increased its stake in NVDA by 84,165.9% Q2 (Bullish). Fifth Third Wealth Advisors also boosted holdings (Bullish). However, B&T Capital Management sold shares (Bearish). **Net Tilt:** Bullish due to significant increases outweighing the sell-off.

**Stock Price:** Opened at $495.22 on Friday (Neutral).

**Net Signal:** BUY based on substantial institutional buying."
2024-01-01,31,"**Revenue Growth:** Bullish; NVIDIA’s Q4 revenue surged 205.5% YoY.

**Analyst Actions:** Mixed; Td Cowen, Wells Fargo, Bmo Capital Markets, Bank of America, Mizuho, Sanford C. Bernstein, Ubs Group, and The Goldman Sachs Group upgraded price targets, while Keycorp and Citigroup downgraded theirs. Edward Jones downgraded from Buy to Hold.

**Insider Activity:** Bearish; Directors Mark A. Stevens and John Dabiri sold shares.

**Ownership Changes:** Neutral; Peoples Financial Services CORP., Lp, Co, Bank Julius Baer & Co. Ltd Zurich, Geode Capital Management LLC, and Morgan Stanley increased holdings, while Exchange Traded Concepts LLC reduced holdings.

**Net Tilt:** Bullish, with strong revenue growth and multiple upgrades outweighing downgrades and insider sales."
2024-01-02,18,"**JPMorgan upgraded NVDA’s price target to $650 from $600, bullish.** NVDA reported EPS of $0.34, positive. Launched a gaming chip in China, bullish. Insiders Debora Shoquist and Dawn E. Hudson sold shares, bearish. Ergoteles LLC and others increased stakes, bullish; Hanlon Investment Management Inc. reduced holdings, bearish. Needham, Oppenheimer, and Susquehanna maintained positive ratings with target prices of $600, $650, and $625 respectively, neutral to bullish. Kessler Investment Group bought shares, bullish. Da Davidson initiated coverage at Neutral, neutral. Overall, mixed signals but net tilt slightly bullish due to upgrades and new product launch."
2024-01-03,6,"**Nvidia (NVDA)**

- **Ownership Changes**: Co increased stake by 350.0%, bullish; LLC decreased stake, bearish.
- **Price Movements**: Soared 234%, then traded down 2.7%.
- **Analyst Actions**: Da Davidson initiated coverage with a neutral rating, neutral.
- **Held Positions**: Adv has a $49.81M stake, neutral.

**Net Tilt**: Mixed signals from ownership changes and price movements, but overall slightly bullish due to significant stake increase and sharp initial gain."
2024-01-04,32,"**Revenue Growth:** Bullish; NVIDIA’s Q4 revenue surged 205.5% YoY.

**Price Target Upgrades:** Bullish; Td Cowen, Wells Fargo, Bmo Capital Markets, Mizuho, and Sanford C. Bernstein upgraded targets to $700, $675, $650, $625, and $700 respectively. **Downgrades:** Bearish; KeyCorp and Citigroup downgraded targets to $650 and $575 respectively. Net tilt: Bullish.

**Analyst Ratings:** Mixed; Edward Jones downgraded from Buy to Hold. Net tilt: Neutral.

**Product Launches:** Bullish; Expected introduction of better sensors for self-driving cars and collaboration with Ansys.

**Insider Activity:** Bearish; Director Mark A. Stevens sold 10,400 shares. Net tilt: Neutral.

**Ownership Changes:** Mixed; Multiple firms increased stakes while others trimmed positions. Net tilt: Neutral."
2024-01-05,5,"**Nvidia (NVDA) Daily Brief - 2024-01-05**

- **Acquisition Interest**: Bullish; Nvidia near buy point on potential $100B deal.
- **Price Target Upgrade**: Bullish; Truist Securities raises PT to $691 from lower level.
- **Stock Gain**: Bullish; NVDA rose on unspecified positive factors.
- **Investment Focus**: Bullish; Nvidia investing in AI search technologies.
- **Rating Reiteration**: Neutral; BofA Securities reiterates ""Buy"" rating.

**Net Tilt:** Bullish."
2024-01-06,26,"**Bullish Signals:**
- **Price Target Upgrades:** JPMorgan ($650→$650), Bank of America ($650→$700), UBS ($560→$580), Truist Financial ($668→$674).
- **Ownership Increases:** Multiple firms increased stakes or holdings.
- **Stock Performance:** NVDA stock soars, trading up 2.3%.
- **Analyst Reiterations:** Wedbush, Piper Sandler, Needham, Susquehanna, Stifel Nicolaus reiterate positive ratings.

**Bearish Signals:**
- **Insider Sales:** Directors and EVPs sell shares.

**Net Tilt:** Bullish due to multiple upgrades and increased ownership outweighing insider sales."
2024-01-07,21,"**Analyst Actions:** Bullish (NET). TD Cowen, Wells Fargo, BMO Capital Markets, and Mizuho upgraded targets to $700, $675, $650, and $625 respectively. Citigroup downgraded to $575. Edward Jones downgraded from Buy to Hold. **Ownership Changes:** Bullish. Multiple firms increased holdings, including Ergoteles LLC, Advisors, Inc., Geode Capital Management, Zurich, Peoples Financial Services, and LP. Williams Inc. sold shares. **Demand Trends:** Bullish. Growing GPU demand noted. **Price Action:** NVDA opened at $490.97."
2024-01-08,48,"**Revenue Growth:** Bullish. Nvidia reported a 205.5% YoY increase in quarterly revenue, significantly beating expectations.

**Analyst Actions:** Mixed. KeyCorp downgraded NVDA’s target price to $650 from $750, while Sanford C. Bernstein upgraded it to $700 from $675. Net tilt slightly bearish.

**Product Launches:** Bullish. NVDA announced multiple new AI chips and enhancements, including China-focused AI chips launching Q2 2024 and new desktop chips.

**Partnerships:** Bullish. NVDA expanded partnerships with Amgen, Ansys, Pebble, Genentech, Deepcell, and Getty Images, indicating strong demand and adoption.

**Stock Performance:** Bullish. NVDA stock hit record highs, closing at $490.97 and rising up to 5%.

**Insider Activity:** Bearish. Director Mark A. Stevens sold 10,400 shares, while some institutions reduced holdings.

**Net Tilt:** Bullish. Positive product launches and partnerships outweighed the downgrade and insider selling."
2024-01-09,34,"**Bullish Signals:**
- **Price Target Upgrades:** JPMorgan ($650→$650), Bank of America ($650→$700), UBS ($560→$580), Truist Financial ($668→$674).
- **Earnings Beat:** Q4 EPS $4.02 vs. $3.36 consensus.
- **Stock Performance:** Gained 240% in 2023, hit record highs multiple times.
- **Product Launches:** New graphics chips, AI image tool with Getty Images.
- **Partnerships:** Li Auto, generative AI by NVIDIA.

**Bearish Signals:**
- **Insider Sales:** EVP Debora Shoquist sold 20,000 shares, Director Dawn E. Hudson sold 1,000 shares.
- **Position Trimming:** Cigna Investments Inc., D. trimmed positions.

**Net Tilt:** Bullish due to strong upgrades, earnings beat, and product launches outweighing minor insider sales and position trims."
2024-01-10,29,"**Earnings:** Bullish. Nvidia beat Q1 estimates, signaling strong financial performance.

**Price Target Upgrades:** Bullish. Mizuho upgraded target from $590 to $625; Goldman Sachs raised from $605 to $625.

**Product Launches:** Bullish. Nvidia rolled out AI chips for China and unveiled new consumer AI chips and graphics cards.

**Partnerships:** Bullish. Nvidia is collaborating with Amgen and setting up AI data centers in India.

**Stock Performance:** Bullish. Nvidia hit a new all-time high and saw steady gains over the quarter.

**Analyst Ratings:** Neutral. Piper Sandler and Susquehanna reaffirmed positive ratings with $620 and $625 targets respectively.

**Institutional Ownership:** Bullish. Morgan Stanley, Me, Ergoteles LLC, and Zurich increased stakes; Heirloom Wealth Management and LLC added positions.

**Insider Sales:** Bearish. Donald F. Robertson, Jr. and John Dabiri sold shares, indicating potential near-term caution.

**Net Tilt:** Strongly Bullish. Positive signals from earnings, upgrades, product launches, and institutional buying outweigh minor insider selling concerns."
2024-01-11,32,"**Price Target Adjustments:** Bearish (KeyCorp downgrades from $750 to $650); Bullish (TD Cowen upgrades from $600 to $700, Wells Fargo from $600 to $675, Morgan Stanley from $600 to $603); Bearish (Citigroup downgrades from $630 to $575).

**Analyst Ratings:** Neutral (Oppenheimer reaffirms ""outperform"" at $650, Stifel Nicolaus reissues ""buy"" at $600); Bearish (Edward Jones downgrades from ""buy"" to ""hold"").

**Revenue Guidance:** Bullish (NVIDIA aims to boost AI chip sales).

**Earnings Surprise:** Bullish (expected EPS of $4.49).

**Product Launches/Collaborations:** Bullish (GeForce NOW expansion, new games, Japanese market entry, Leapmotor partnership, Mercedes collaboration, $1B AI chip deal).

**Ownership Changes:** Mixed (multiple buys and sells by various institutions).

**Net Tilt:** **Bullish**, driven by positive revenue guidance, product launches, and multiple upgrades despite some downgrades."
2024-01-12,12,"**Bullish Signals:**
- **Price Target Upgrades:** JPMorgan Chase & Co., BMO Capital Markets, and Sanford C. Bernstein all upgraded NVDA’s target price to $650.00, $650.00, and $700.00 respectively.
- **Ownership Increase:** Barclays PLC increased its stake by 55.7% in Q2.
- **Stake Acquisition:** Stratos Wealth Partners LTD. purchased 19,680 shares.

**Bearish Signals:**
- **Insider Sales:** EVP Debora Shoquist and Director Dawn E. Hudson sold shares on Jan 8 and Dec 15 respectively.
- **Position Decreases:** Stonegate Investment Group LLC and another LLC reduced their positions.

**Net Tilt:** Mixed, but slightly bullish due to multiple price target upgrades and significant stake increases outweighing insider sales and position reductions."
2024-01-13,1,"**Partnership Announcement:** Bullish. Ansys and NVIDIA have announced a partnership, likely enhancing NVIDIA’s ecosystem and expanding its reach into simulation and engineering software markets. This could drive future revenue growth and strengthen NVIDIA’s competitive position.

**Net Tilt:** Bullish."
2024-01-14,45,"**Analyst Actions:** Bullish (NET). Wells Fargo, TD Cowen, Mizuho, UBS, and Goldman Sachs upgraded price targets; Citigroup and KeyCorp downgraded. Edward Jones downgraded from Buy to Hold.

**Insider Activity:** Bearish. Directors Mark A. Stevens, John Dabiri, and Donald F. Robertson, Jr. sold shares.

**Institutional Ownership:** Mixed. Multiple institutions increased holdings, while others decreased positions.

**Earnings Estimate:** Neutral. Analysts expect EPS of $11.08 for FY.

**Net Tilt:** Bullish."
2024-01-15,14,"**Price Target Upgrade:** Bullish; Bank of America upgraded NVDA’s price target from $650 to $700.

**Government Actions:** Bearish; US bans NVIDIA AI chips.

**Ownership Changes:** Mixed; Lp, Mirae Asset, and Forsta AP increased stakes, while Enterprise Development, De, Aurora, Kowal Investment Group, and others decreased stakes.

**Analyst Ratings:** Neutral; Stifel Nicolaus reaffirmed a “buy” rating with a $600 target.

**Chinese Demand:** Bullish; Chinese government bought NVIDIA chips.

**Dividend Announcement:** Neutral; NVDA announced a quarterly dividend.

**Net Tilt:** Net bearish due to US ban and mixed ownership trends."
2024-01-16,16,"**Net Tilt: Bullish**

**Price Target & Analyst Actions:**
- **Bullish:** KeyBanc upgraded NVDA to $740 from $680, maintaining an overweight rating.

**Insider Activity:**
- **Bearish:** Director Dawn E. Hudson sold 1,000 shares.
- **Bullish:** Barclays increased its position by 55.7%, and another LLC raised its stake by 303.4%.

**Stock Performance:**
- **Bullish:** NVDA gained 239% in 2023, rose 2%, and closed at $565.60 after jumping 3.4%.
- **Bearish:** Shares fell 0.2% to close at $547.10 on Friday.

**Partnerships & Ownership Changes:**
- **Bullish:** Swisscom partnered with NVDA; multiple firms increased holdings.
- **Bearish:** Canal Capital reduced its holdings.

**Net Signal:** Mixed signals but overall bullish due to strong price targets and increased institutional interest."
2024-01-17,25,"**Bullish Signals:**
- **Price Target Upgrades:** Wells Fargo raised target from $600 to $675; BMO raised from $600 to $650; Tigress Financial raised to $790.
- **Partnerships:** Swisscom cooperating with NVIDIA on AI solutions; Swisscom investing CHF 100 million.
- **Institutional Buying:** Vanguard, Verdence Capital Advisors, and WESPAC Advisors increased positions.
- **Stock Performance:** NVDA shares soared alongside AMD.

**Bearish Signals:**
- **Insider Sale:** Director Mark A. Stevens sold 36,000 shares.
- **Position Decreases:** Chatham Capital Group and Invesco reduced holdings.

**Net Tilt:** Bullish, driven by multiple upgrades and institutional buying, despite some insider selling and position reductions."
2024-01-18,31,"**Bullish Signals:**
- **Price Target Upgrades:** Tigress Financial ($790), KeyCorp ($740), Bank of America ($700), Sanford C. Bernstein ($700), JPMorgan Chase ($650).
- **Stock Performance:** NVDA gained over 228% in the last 12 months.
- **Ownership Increases:** Multiple institutions increased holdings/stakes in NVDA.
- **Analyst Ratings:** Oppenheimer and Needham reaffirmed positive ratings.

**Bearish Signals:**
- **Price Target Downgrade:** Citigroup lowered target from $630 to $575.
- **Stock Decrease:** NVDA opened at $560.53 on Thursday.
- **Ownership Decreases:** Some institutions reduced holdings in NVDA.

**Net Tilt:** Bullish, with multiple upgrades and strong performance outweighing the single downgrade."
2024-01-19,14,"**Bullish Signals:**
- Raymond James upgrades NVDA to $700 from $600.
- NVDA stock hits record highs, up 1.9% and over 2%.
- Multiple firms maintain positive ratings: Piper Sandler ($620 target), Stifel Nicolaus ($600 target), Raymond James maintains Strong Buy.
- Institutional investors increase holdings: Ifm Investors, Rockland Trust, Punch & Associates.

**Bearish Signals:**
- Edward Jones downgrades NVDA to Hold from Buy.
- Nvidia’s market share declines.
- Insider sale of $19.69M by a director.

**Net Tilt:** Mixed, but slightly **Bullish** due to multiple price target upgrades and strong institutional support despite market share concerns and insider selling."
2024-01-20,14,"**Bullish Signals:**
- BMO Capital Markets upgraded NVDA’s target price from $600 to $650.
- Goldman Sachs raised its target price from $605 to $625.
- Meta plans to buy NVDA’s AI chips.
- LLC bought a new stake in NVDA in Q3.
- Private Wealth Management invested $71,000 in NVDA.
- NVDA stock gained 4.2%.

**Bearish Signals:**
- Director Dawn E. Hudson sold 1,000 shares.
- Multiple firms decreased holdings: Grandview Asset Management, TD Asset Management, Inc., and CJM Wealth Advisers.

**Net Tilt:** Bullish, with strong analyst upgrades and strategic business interest outweighing insider sales and ownership decreases."
2024-01-21,17,"**Bullish Signals:**
- **Price Target Upgrades:** TD Cowen raised PT from $600 to $700; KeyCorp from $650 to $740; Truist from $668 to $674.
- **Analyst Reiteration:** Susquehanna reissued positive rating with $625 PT.
- **Institutional Buying:** Morgan Stanley, Barclays, and Geode Capital increased holdings.
- **Partnerships:** Nvidia-Recursion partnership announced; Nvidia to invest $50M in Recursion.
- **Stock Performance:** Shares up 24% YTD.

**Bearish Signals:**
- **Insider Sales:** Directors Mark A. Stevens and John Dabiri sold shares.
- **Institutional Selling:** Eads & Heald, Cable Hill Partners, and Lee Danner & Bass reduced positions.

**Net Tilt:** Bullish, due to multiple upgrades and institutional buying outweighing insider sales."
2024-01-22,31,"**Bullish Signals:**
- **Earnings:** NVDA earnings soared 593%, with data-center sales jumping 279%.
- **Analyst Upgrades:** Cantor Fitzgerald initiated coverage at Overweight; Raymond James raised PT to $700 from $600; JPMorgan raised PT to $650 from $600.
- **Ownership Increases:** Multiple firms increased holdings, including Zurich (+84,165.9%) and Bordeaux Wealth Advisors (+350%).

**Bearish Signals:**
- **Business Contract Termination:** Western Digital ousted NVDA.
- **Ownership Decreases:** Patten & Patten Inc., West Bancorporation Inc., Bordeaux Wealth Advisors LLC, and Sandy Spring Bank reduced stakes.

**Net Tilt:** Bullish, driven by strong earnings and multiple analyst upgrades."
2024-01-23,10,"**Analyst Actions:** Bullish (Overweight initiated by Cantor Fitzgerald, PT upgraded by CFRA to $700 and Bernstein to $700, but downgraded by Citigroup to $575). **Ownership Changes:** Bullish (First Citizens Bank & Trust Co., LP, and Morgan Stanley increased stakes). **Stock Performance:** Bullish (Nvidia stocks reached new highs). **Partnership:** Neutral (Allxon collaboration with NVIDIA). Net Tilt: **Bullish**."
2024-01-24,14,"**Price Target Upgrades:** Bullish. Tigress Financial upgraded NVDA’s price target from $560 to $790; KeyCorp from $650 to $740; TD Cowen from $600 to $700.

**Insider Sell:** Bearish. Director Mark A. Stevens sold 36,000 shares on Jan 12th.

**Partnership:** Bullish. Nvidia and Equinix teamed up.

**Ownership Increases:** Bullish. Llc increased stake by 17.3% in Q3; Barclays increased by 55.7% in Q2.

**Stock Performance:** Mixed. NVDA stock opened at $598.73, up 0.4%.

**Stake Acquisitions:** Bullish. Multiple firms bought NVDA shares: Llc, First Citizens Bank, and Blue Bell Private Wealth Management.

**Net Tilt:** Bullish. Positive analyst upgrades and stake increases outweigh the insider sell."
